Epoch,Disc LR,D per G,Disc Loss,Real Guess,Real Quant,Fake Guess,Fake Quant
492,4e-05,1,0.3579426109790802,0.836399495601654,0.8057848215103149,0.16413959860801697,0.24123504757881165
493,4e-05,1,0.3639400005340576,0.8338903188705444,0.8002397418022156,0.1666375696659088,0.2434682548046112
494,4e-05,1,0.3773904889822006,0.8316599130630493,0.8064016103744507,0.17534717917442322,0.25192734599113464
495,4e-05,1,0.36579838395118713,0.837999701499939,0.8082257509231567,0.17226387560367584,0.22468602657318115
496,4e-05,1,0.40268683433532715,0.8322697281837463,0.7953752279281616,0.19674906134605408,0.2733228802680969
497,4e-05,1,0.3813416361808777,0.8347794413566589,0.787367582321167,0.18188627064228058,0.2530394196510315
498,4e-05,1,0.3821359723806381,0.8289652019739151,0.7849166393280029,0.17673437297344208,0.23427404463291168
499,4e-05,1,0.3749825656414032,0.8277276307344437,0.7848449945449829,0.1696070283651352,0.24605776369571686
500,4e-05,1,0.35306939482688904,0.8353747129440308,0.7971484661102295,0.15902596712112427,0.19608822464942932
501,4e-05,1,0.35148727893829346,0.8308456540107727,0.7837738394737244,0.15310288965702057,0.19310428202152252
502,4e-05,1,0.3680923581123352,0.8319227695465088,0.7955679297447205,0.16812798380851746,0.2033068835735321
503,4e-05,1,0.3470451831817627,0.8356045484542847,0.7942615747451782,0.1541772186756134,0.19275730848312378
504,4e-05,1,0.3448818325996399,0.839790940284729,0.8027698397636414,0.15657097101211548,0.20502270758152008
505,4e-05,1,0.3446803689002991,0.833983838558197,0.8104282021522522,0.15052703022956848,0.20052891969680786
506,4e-05,1,0.37362827360630035,0.8272763192653656,0.7914047241210938,0.1680731475353241,0.2285647839307785
507,4e-05,1,0.3570285439491272,0.8347549438476562,0.7978812456130981,0.16172702610492706,0.22568659484386444
508,4e-05,1,0.3583962619304657,0.832523763179779,0.8095812201499939,0.16062015295028687,0.23768886923789978
509,4e-05,1,0.3523097634315491,0.8333628177642822,0.7920753359794617,0.156355082988739,0.19382140040397644
510,4e-05,1,0.34352368116378784,0.8336277008056641,0.7978177666664124,0.14918050169944763,0.19811223447322845
511,4e-05,1,0.3588375449180603,0.8379746675491333,0.7921668291091919,0.16645710170269012,0.2537461817264557
512,4e-05,1,0.3725813031196594,0.8305568695068359,0.7946527600288391,0.17049194872379303,0.2593763470649719
513,4e-05,1,0.35731643438339233,0.832703173160553,0.8006196022033691,0.1599033772945404,0.22484096884727478
514,4e-05,1,0.3828097730875015,0.8174557089805603,0.7811418771743774,0.16575371474027634,0.22350239753723145
515,4e-05,1,0.3490944504737854,0.8426710367202759,0.8066357374191284,0.16298708319664001,0.22620177268981934
516,4e-05,1,0.3854190409183502,0.8361709117889404,0.7941732406616211,0.1865711510181427,0.3034224212169647
517,4e-05,1,0.3689228594303131,0.838487982749939,0.790130078792572,0.17532655596733093,0.25112566351890564
518,4e-05,1,0.35780835151672363,0.8377524614334106,0.804376482963562,0.16537752747535706,0.2468843162059784
519,4e-05,1,0.35940974950790405,0.8357095718383789,0.7938389182090759,0.1646759957075119,0.22642882168293
520,4e-05,1,0.34304141998291016,0.8421746492385864,0.801967203617096,0.1574089676141739,0.21024832129478455
521,4e-05,1,0.36878426373004913,0.8287127017974854,0.7872508764266968,0.16548074781894684,0.21753227710723877
522,4e-05,1,0.3670034408569336,0.8305643200874329,0.7872117161750793,0.16585958003997803,0.20901159942150116
523,4e-05,1,0.367026150226593,0.8409788608551025,0.7962473630905151,0.17620810866355896,0.25445279479026794
524,4e-05,1,0.3664305508136749,0.8368700742721558,0.8020345568656921,0.17167037725448608,0.22264668345451355
525,4e-05,1,0.3438628315925598,0.8371058702468872,0.7935085296630859,0.15300294756889343,0.2001608908176422
526,4e-05,1,0.34393781423568726,0.8420296907424927,0.8000174164772034,0.15801902115345,0.20800818502902985
527,4e-05,1,0.36002644896507263,0.8353431224822998,0.7832912802696228,0.16482478380203247,0.21456581354141235
528,4e-05,1,0.3654005527496338,0.8318840861320496,0.7906986474990845,0.16584692895412445,0.21839861571788788
529,4e-05,1,0.36127859354019165,0.8386548757553101,0.7929384112358093,0.1691637635231018,0.21255391836166382
530,4e-05,1,0.36224445700645447,0.8365029096603394,0.8103207349777222,0.16783051192760468,0.1952057033777237
531,4e-05,1,0.3614678978919983,0.8376243710517883,0.8188669085502625,0.16829907894134521,0.20755597949028015
532,4e-05,1,0.36718660593032837,0.8366053700447083,0.7993116974830627,0.17203453183174133,0.22200165688991547
533,4e-05,1,0.3505185842514038,0.8421981930732727,0.8048083782196045,0.16370904445648193,0.21106281876564026
534,4e-05,1,0.3558894991874695,0.839030921459198,0.7973322868347168,0.16504859924316406,0.22464321553707123
535,4e-05,1,0.36554940789937973,0.8286557048559189,0.7872836589813232,0.16266949847340584,0.18969614803791046
536,4e-05,1,0.3647921085357666,0.8298666477203369,0.7830433249473572,0.16331017017364502,0.20298172533512115
537,4e-05,1,0.35825446248054504,0.8347484469413757,0.7887845039367676,0.16272788494825363,0.1994282305240631
538,4e-05,1,0.3695196012655894,0.822770873705546,0.790880560874939,0.16000208258628845,0.22348833084106445
539,4e-05,1,0.33664670586586,0.844163179397583,0.8042840361595154,0.1540011465549469,0.1997716873884201
540,4e-05,1,0.3510723114013672,0.8360385894775391,0.8081141114234924,0.1580139696598053,0.21785709261894226
541,4e-05,1,0.3625054657459259,0.8251382112503052,0.7921192646026611,0.15658915042877197,0.23072458803653717
542,4e-05,1,0.36838409304618835,0.8233484327793121,0.8104627132415771,0.15948812663555145,0.23894496262073517
543,4e-05,1,0.3547559976577759,0.8331505060195923,0.8129082322120667,0.1582018882036209,0.21879297494888306
544,4e-05,1,0.34685218334198,0.8380532264709473,0.8156251907348633,0.15648582577705383,0.21871647238731384
545,4e-05,1,0.35147130489349365,0.8394446969032288,0.7948769927024841,0.16176488995552063,0.24624304473400116
546,4e-05,1,0.372855007648468,0.8310409188270569,0.8010661602020264,0.1712019443511963,0.25204432010650635
547,4e-05,1,0.35349225997924805,0.8406860828399658,0.8240201473236084,0.1646924614906311,0.22851574420928955
548,4e-05,1,0.3771064579486847,0.826501727104187,0.7841308116912842,0.17018559575080872,0.26532217860221863
549,4e-05,1,0.3883097767829895,0.8288836479187012,0.8025327324867249,0.181788370013237,0.2462751865386963
550,4e-05,1,0.3412964344024658,0.842292308807373,0.8090659976005554,0.15605528652668,0.20288178324699402
551,4e-05,1,0.3846352994441986,0.8300626277923584,0.8027176856994629,0.179942786693573,0.271454781293869
552,4e-05,1,0.34864166378974915,0.8434385061264038,0.8162571787834167,0.1633700132369995,0.24126489460468292
553,4e-05,1,0.3619168996810913,0.8379480838775635,0.7982165813446045,0.16899359226226807,0.25381430983543396
554,4e-05,1,0.35888832807540894,0.8301562070846558,0.7935351133346558,0.1586495041847229,0.22912345826625824
555,4e-05,1,0.392095685005188,0.8281740546226501,0.8001582026481628,0.1841818392276764,0.2583639323711395
556,4e-05,1,0.3468395471572876,0.8365331888198853,0.7887409925460815,0.15494242310523987,0.22988516092300415
557,4e-05,1,0.3701450824737549,0.8357944488525391,0.8154729604721069,0.1736794412136078,0.2378162294626236
558,4e-05,1,0.37131792306900024,0.8218733668327332,0.7915852665901184,0.1606680303812027,0.2196493297815323
559,4e-05,1,0.36370307207107544,0.8377809524536133,0.8195755481719971,0.1703110635280609,0.2583528459072113
560,4e-05,1,0.3373256325721741,0.8457920551300049,0.8194572329521179,0.15620343387126923,0.21024031937122345
561,4e-05,1,0.3643885850906372,0.8338574171066284,0.8128623962402344,0.16697841882705688,0.2510736584663391
562,4e-05,1,0.3507823944091797,0.8415828347206116,0.814765453338623,0.16331824660301208,0.23601001501083374
563,4e-05,1,0.3455915153026581,0.8406385183334351,0.8088592886924744,0.15801914036273956,0.24469096958637238
564,4e-05,1,0.36623430252075195,0.8415729403495789,0.8097260594367981,0.1761375367641449,0.2621806263923645
565,4e-05,1,0.37789323925971985,0.8371083736419678,0.8084699511528015,0.18134412169456482,0.27525651454925537
566,4e-05,1,0.42326620221138,0.8379621505737305,0.8105998039245605,0.21845602989196777,0.3947255313396454
567,4e-05,1,0.3717995285987854,0.8413194417953491,0.8152702450752258,0.18046292662620544,0.27367138862609863
568,4e-05,1,0.3416426181793213,0.8435522317886353,0.8298139572143555,0.15760746598243713,0.22907711565494537
569,4e-05,1,0.3691446781158447,0.8383969068527222,0.8079466223716736,0.1754198968410492,0.25993627309799194
570,4e-05,1,0.3732271194458008,0.8325303196907043,0.8005347847938538,0.1729924976825714,0.2539132833480835
571,4e-05,1,0.3766530007123947,0.8288477063179016,0.8004739284515381,0.1721246987581253,0.26954081654548645
572,4e-05,1,0.3938736021518707,0.8292559087276459,0.8167823553085327,0.18638264387845993,0.22896286845207214
573,4e-05,1,0.3940731883049011,0.8374127149581909,0.8142992258071899,0.19477610290050507,0.2915574908256531
574,4e-05,1,0.3957180380821228,0.830597460269928,0.7902885675430298,0.1895032823085785,0.2718863785266876
575,4e-05,1,0.3657413721084595,0.8384592533111572,0.8098623156547546,0.1726703643798828,0.2582007050514221
576,4e-05,1,0.3687357008457184,0.8371300101280212,0.8092280626296997,0.1738341748714447,0.24503827095031738
577,4e-05,1,0.4035138487815857,0.8351588845252991,0.7931944131851196,0.20018959045410156,0.3410419225692749
578,4e-05,1,0.4036172926425934,0.835242748260498,0.8086399435997009,0.20035262405872345,0.29478397965431213
579,4e-05,1,0.3748475909233093,0.8431705832481384,0.8122380375862122,0.18475091457366943,0.2740444540977478
580,4e-05,1,0.35691148042678833,0.8482151031494141,0.8265774250030518,0.1749328225851059,0.24824301898479462
581,4e-05,1,0.3624386191368103,0.833704948425293,0.7864289283752441,0.16519981622695923,0.24565832316875458
582,4e-05,1,0.3547503650188446,0.8414269089698792,0.808670699596405,0.166477233171463,0.25382980704307556
583,4e-05,1,0.3555077612400055,0.8462178111076355,0.8237894773483276,0.17182374000549316,0.2807394564151764
584,4e-05,1,0.40026187896728516,0.8341369032859802,0.79254549741745,0.1966012865304947,0.32022276520729065
585,4e-05,1,0.3984714448451996,0.8255096673965454,0.8066756129264832,0.18631760030984879,0.23974676430225372
586,4e-05,1,0.37042680382728577,0.8311811089515686,0.7971935272216797,0.16932715475559235,0.2405943125486374
587,4e-05,1,0.36829525232315063,0.8431316614151001,0.8037552237510681,0.17935369908809662,0.2495884746313095
588,4e-05,1,0.38270455598831177,0.8412961959838867,0.804010808467865,0.1893291026353836,0.27440741658210754
589,4e-05,1,0.39065083861351013,0.8356350660324097,0.7986843585968018,0.19029682874679565,0.2719033658504486
590,4e-05,1,0.3795969486236572,0.8333836197853088,0.7848197817802429,0.17908503115177155,0.25892263650894165
591,4e-05,1,0.3969780206680298,0.8369108438491821,0.8185853362083435,0.1966302990913391,0.3053150773048401
592,4e-05,1,0.406812846660614,0.8318910598754883,0.7931041717529297,0.19969236850738525,0.302757203578949
593,4e-05,1,0.3677937388420105,0.8394557237625122,0.8072189092636108,0.17534667253494263,0.2630118131637573
594,4e-05,1,0.3819882273674011,0.8365844488143921,0.7861399054527283,0.18417903780937195,0.2788863480091095
595,4e-05,1,0.38355743885040283,0.8320894241333008,0.8032210469245911,0.18105804920196533,0.26950401067733765
596,4e-05,1,0.38585859537124634,0.8435988426208496,0.8139281868934631,0.19408774375915527,0.304892361164093
597,4e-05,1,0.42738813161849976,0.8427393436431885,0.8054263591766357,0.22608289122581482,0.3583007752895355
598,4e-05,1,0.41553324460983276,0.8358170986175537,0.7990379333496094,0.2103676050901413,0.3259689509868622
599,4e-05,1,0.3442227244377136,0.8419994711875916,0.8000392913818359,0.15822866559028625,0.22524385154247284
600,4e-05,1,0.3929237723350525,0.8305831551551819,0.7951874136924744,0.18716589361429214,0.2752116024494171
601,4e-05,1,0.35150042176246643,0.8424837589263916,0.8094007968902588,0.16481290757656097,0.22539731860160828
602,4e-05,1,0.3771352469921112,0.8392980694770813,0.8065001368522644,0.1828608214855194,0.2701607048511505
603,4e-05,1,0.3573085069656372,0.8356578350067139,0.7978375554084778,0.16286711394786835,0.22353604435920715
604,4e-05,1,0.34096863865852356,0.8548263311386108,0.8298115730285645,0.16815711557865143,0.21882686018943787
605,4e-05,1,0.36383897066116333,0.8419367074966431,0.8185605406761169,0.17451858520507812,0.2565285861492157
606,4e-05,1,0.37916243076324463,0.8430512547492981,0.7935426235198975,0.18814611434936523,0.27102160453796387
607,4e-05,1,0.35889267921447754,0.8478614091873169,0.8129853010177612,0.1762222945690155,0.24333293735980988
608,4e-05,1,0.36793965101242065,0.8356294631958008,0.7876511216163635,0.17169153690338135,0.25430190563201904
609,4e-05,1,0.36526837944984436,0.8390724658966064,0.7944405674934387,0.17288383841514587,0.24331001937389374
610,4e-05,1,0.3849865198135376,0.8248641490936279,0.7898688912391663,0.17501363158226013,0.22376102209091187
611,4e-05,1,0.3635519742965698,0.8409097194671631,0.7903938889503479,0.17327317595481873,0.22467049956321716
612,4e-05,1,0.38073594868183136,0.8222856223583221,0.7922179102897644,0.16885482519865036,0.22769679129123688
613,4e-05,1,0.3602197468280792,0.832361102104187,0.7900803685188293,0.16197854280471802,0.21164903044700623
614,4e-05,1,0.3598819474379222,0.8275503516197205,0.8125355243682861,0.1566955347855886,0.1996108591556549
615,4e-05,1,0.34122157096862793,0.8421650528907776,0.8002514243125916,0.15586453676223755,0.18478669226169586
616,4e-05,1,0.36163896322250366,0.840124249458313,0.8065527677536011,0.17091575264930725,0.22692103683948517
617,4e-05,1,0.34265822172164917,0.839845597743988,0.809712827205658,0.15474845468997955,0.18293343484401703
618,4e-05,1,0.3670717924833298,0.8224892318248749,0.8112858533859253,0.15747952461242676,0.20947174727916718
619,4e-05,1,0.3669404536485672,0.8348457515239716,0.8129802346229553,0.16998844593763351,0.24213218688964844
620,4e-05,1,0.36719948053359985,0.8408645987510681,0.8036558032035828,0.1762389838695526,0.2321009337902069
621,4e-05,1,0.3783230036497116,0.8366137146949768,0.7967426180839539,0.18100807070732117,0.21495847404003143
622,4e-05,1,0.35142767429351807,0.8470410108566284,0.8084713220596313,0.16924594342708588,0.2507946193218231
623,4e-05,1,0.3708454668521881,0.8481767773628235,0.8179174065589905,0.18631276488304138,0.2723371386528015
624,4e-05,1,0.3609052002429962,0.8363152742385864,0.8041945695877075,0.1665283441543579,0.21510812640190125
625,4e-05,1,0.36246973276138306,0.8449479341506958,0.8040348887443542,0.1763334572315216,0.25209859013557434
626,4e-05,1,0.38147810101509094,0.8346543908119202,0.8050025105476379,0.18187537789344788,0.24515694379806519
627,4e-05,1,0.3641946613788605,0.8327875137329102,0.7823124527931213,0.1657116711139679,0.2096007764339447
628,4e-05,1,0.3512721061706543,0.8401837348937988,0.8021458983421326,0.1623353511095047,0.21138028800487518
629,4e-05,1,0.37091314792633057,0.8476524353027344,0.8074461817741394,0.18586453795433044,0.27687540650367737
630,4e-05,1,0.35989899933338165,0.8336108326911926,0.807671308517456,0.1629658192396164,0.20302578806877136
631,4e-05,1,0.3711608052253723,0.8311189413070679,0.788032591342926,0.16987454891204834,0.2191295027732849
632,4e-05,1,0.3411702513694763,0.8403189778327942,0.8093681335449219,0.15396666526794434,0.195548877120018
633,4e-05,1,0.36050328612327576,0.841263473033905,0.8157294392585754,0.17109760642051697,0.22145062685012817
634,4e-05,1,0.36193716526031494,0.8353267312049866,0.7964872121810913,0.16640272736549377,0.21609358489513397
635,4e-05,1,0.32637494802474976,0.8468399047851562,0.8174488544464111,0.1479681134223938,0.1780015528202057
636,4e-05,1,0.3391150236129761,0.8421580195426941,0.8148890137672424,0.1540774405002594,0.1932767927646637
637,4e-05,1,0.36696547269821167,0.8306786715984344,0.8187158703804016,0.1657325178384781,0.24264037609100342
638,4e-05,1,0.33634254336357117,0.8359516859054565,0.7941805720329285,0.1454310119152069,0.1731451451778412
639,4e-05,1,0.3340660333633423,0.8403525352478027,0.8067253828048706,0.14796887338161469,0.18156473338603973
640,4e-05,1,0.3406720459461212,0.837662935256958,0.8062549829483032,0.15086114406585693,0.18991310894489288
641,4e-05,1,0.33433955907821655,0.8433089852333069,0.8096327781677246,0.15118810534477234,0.19308054447174072
642,4e-05,1,0.3372270166873932,0.8472269773483276,0.8189901113510132,0.15754947066307068,0.19803884625434875
643,4e-05,1,0.33815449476242065,0.8420683145523071,0.8004733920097351,0.15317431092262268,0.18811644613742828
644,4e-05,1,0.33578020334243774,0.8372785449028015,0.8053061962127686,0.1463053673505783,0.17689524590969086
645,4e-05,1,0.3309258818626404,0.844910740852356,0.8186283707618713,0.14990025758743286,0.18234698474407196
646,4e-05,1,0.3459748923778534,0.8384295701980591,0.8032517433166504,0.15612441301345825,0.20038805902004242
647,4e-05,1,0.3423069715499878,0.8410629034042358,0.8077604174613953,0.1556752771139145,0.18657286465168
648,4e-05,1,0.3391757607460022,0.8450219631195068,0.8110772967338562,0.15699559450149536,0.18309903144836426
649,4e-05,1,0.3605232834815979,0.8275567293167114,0.7822626829147339,0.15738549828529358,0.20253564417362213
650,4e-05,1,0.3466859608888626,0.8353710174560547,0.7959108948707581,0.153606615960598,0.17664769291877747
651,4e-05,1,0.34886467456817627,0.8421082496643066,0.8157485723495483,0.16223523020744324,0.21140563488006592
652,4e-05,1,0.34122318029403687,0.8348337411880493,0.8032523393630981,0.14845293760299683,0.190450981259346
653,4e-05,1,0.353084534406662,0.8276347815990448,0.7805464863777161,0.15114812552928925,0.17883434891700745
654,4e-05,1,0.33526158332824707,0.8424543142318726,0.8168867230415344,0.15111005306243896,0.16798408329486847
655,4e-05,1,0.3475760221481323,0.8297616243362427,0.7867093682289124,0.1486731767654419,0.18021376430988312
656,4e-05,1,0.3393191695213318,0.8378762006759644,0.8038343191146851,0.149928018450737,0.1837039738893509
657,4e-05,1,0.3546352982521057,0.8351699709892273,0.7900082468986511,0.16013595461845398,0.21046946942806244
658,4e-05,1,0.35173967480659485,0.8370996117591858,0.7996436357498169,0.15964215993881226,0.1973445564508438
659,4e-05,1,0.35697560012340546,0.8220639228820801,0.802156925201416,0.1486724466085434,0.17559368908405304
660,4e-05,1,0.3369120955467224,0.8466404676437378,0.8129630088806152,0.15670035779476166,0.18843907117843628
661,4e-05,1,0.3578028529882431,0.8292063176631927,0.7923255562782288,0.1566709354519844,0.20948946475982666
662,4e-05,1,0.35382503271102905,0.8443188667297363,0.81529700756073,0.16856317222118378,0.20511294901371002
663,4e-05,1,0.34897756576538086,0.8397740125656128,0.8058827519416809,0.1600014567375183,0.20853443443775177
664,4e-05,1,0.3488975167274475,0.8394614458084106,0.8063946962356567,0.15962141752243042,0.19820719957351685
665,4e-05,1,0.33062028884887695,0.8486872315406799,0.820362389087677,0.15342438220977783,0.1845037341117859
666,4e-05,1,0.3386344909667969,0.8410241007804871,0.8083353042602539,0.15252968668937683,0.18707865476608276
667,4e-05,1,0.3521161675453186,0.831146240234375,0.7929951548576355,0.15394139289855957,0.18834996223449707
668,4e-05,1,0.3386988043785095,0.8428916931152344,0.8132572174072266,0.15446187555789948,0.18813377618789673
669,4e-05,1,0.3468209207057953,0.8383482694625854,0.805378258228302,0.15675631165504456,0.1886514127254486
670,4e-05,1,0.3345741033554077,0.8432286977767944,0.7914243936538696,0.1513063907623291,0.17487937211990356
671,4e-05,1,0.34330177307128906,0.8340499401092529,0.7872293591499329,0.14942249655723572,0.18006901443004608
672,4e-05,1,0.3439345955848694,0.8412549495697021,0.7959907650947571,0.1572408676147461,0.20791691541671753
673,4e-05,1,0.35153889656066895,0.8393834233283997,0.7961068153381348,0.16176031529903412,0.20184274017810822
674,4e-05,1,0.3579972982406616,0.8319669961929321,0.7825235724449158,0.15973232686519623,0.2086459994316101
675,4e-05,1,0.35175761580467224,0.8377582430839539,0.7900828719139099,0.16031792759895325,0.20831298828125
676,4e-05,1,0.3547481298446655,0.8365939855575562,0.7899442911148071,0.16166013479232788,0.19748547673225403
677,4e-05,1,0.36109858751296997,0.8284550905227661,0.7873245477676392,0.15878325700759888,0.20493443310260773
678,4e-05,1,0.333700031042099,0.8461193442344666,0.7930969595909119,0.15346623957157135,0.19801442325115204
679,4e-05,1,0.34638237953186035,0.8417348265647888,0.7989130020141602,0.15978050231933594,0.2036365121603012
680,4e-05,1,0.3472958207130432,0.8396575649579366,0.823418378829956,0.15837115049362183,0.21792753040790558
681,4e-05,1,0.3423880934715271,0.8444356918334961,0.8069352507591248,0.15911586582660675,0.20519208908081055
682,4e-05,1,0.35132718086242676,0.8400188684463501,0.8105416893959045,0.16221708059310913,0.20697176456451416
683,4e-05,1,0.35342010855674744,0.8407111763954163,0.808652400970459,0.1646570861339569,0.20321834087371826
684,4e-05,1,0.3397326171398163,0.8475672006607056,0.8141774535179138,0.15999500453472137,0.2083442658185959
685,4e-05,1,0.3656346797943115,0.8439700603485107,0.8094273209571838,0.1779848337173462,0.24334216117858887
686,4e-05,1,0.36038869619369507,0.8383684158325195,0.8104738593101501,0.1681399643421173,0.20817825198173523
687,4e-05,1,0.36296218633651733,0.8399412631988525,0.7979478240013123,0.17183168232440948,0.22520647943019867
688,4e-05,1,0.3669615387916565,0.8451842069625854,0.8117310404777527,0.18025413155555725,0.24603386223316193
689,4e-05,1,0.34910693764686584,0.849744439125061,0.8219159245491028,0.16996487975120544,0.22334088385105133
690,4e-05,1,0.3874998092651367,0.8473988771438599,0.8017450571060181,0.19901739060878754,0.28080296516418457
691,4e-05,1,0.36039721965789795,0.8360656499862671,0.7886649966239929,0.16585591435432434,0.22109879553318024
692,4e-05,1,0.3409060835838318,0.8472149968147278,0.8117538690567017,0.16063135862350464,0.20530378818511963
693,4e-05,1,0.35678592324256897,0.8449677228927612,0.810425341129303,0.17165791988372803,0.22965465486049652
694,4e-05,1,0.36962294578552246,0.8521039485931396,0.807362973690033,0.1890721470117569,0.2541998624801636
695,4e-05,1,0.3841046690940857,0.8439028859138489,0.8131704330444336,0.1929638385772705,0.25856608152389526
696,4e-05,1,0.3311813473701477,0.8465673923492432,0.8178085088729858,0.15178054571151733,0.19365032017230988
697,4e-05,1,0.3626045882701874,0.8387771844863892,0.7987286448478699,0.1703857034444809,0.22959306836128235
698,4e-05,1,0.3419063687324524,0.8434456586837769,0.8122273087501526,0.15772318840026855,0.19432568550109863
699,4e-05,1,0.3385668396949768,0.8471323251724243,0.8029581904411316,0.15858346223831177,0.197391539812088
700,4e-05,1,0.3515722155570984,0.8455008268356323,0.8080288171768188,0.1678529530763626,0.20692111551761627
701,4e-05,1,0.3461642265319824,0.8367573022842407,0.811937689781189,0.15459802746772766,0.2024400234222412
702,4e-05,1,0.3736386001110077,0.8413561582565308,0.793287456035614,0.18200448155403137,0.24918949604034424
703,4e-05,1,0.34297090768814087,0.8402517437934875,0.8152602910995483,0.15542113780975342,0.19457049667835236
704,4e-05,1,0.3623327910900116,0.8307921290397644,0.7828744053840637,0.16218428313732147,0.21085341274738312
705,4e-05,1,0.3552560806274414,0.8428096771240234,0.8075154423713684,0.1682654619216919,0.21716785430908203
706,4e-05,1,0.371656596660614,0.8401998281478882,0.8023494482040405,0.17925354838371277,0.24019569158554077
