time,x,dxdt,d2xdt2,y,dydt,d2ydt2
0.14285714285714285,-0.09892969,0.2754655,1.4682393,-0.48134845,0.13869809,8.312815
0.2857142857142857,-0.04459544,0.37897697,-0.019078635,-0.3767098,0.60678697,-1.7595716
0.42857142857142855,0.009349451,0.3399217,-0.5276952,-0.30798075,0.6683081,2.6208675
0.5714285714285714,0.05252505,0.31427222,0.16860276,-0.18576461,0.871069,0.21778536
0.7142857142857142,0.09914152,0.32697594,0.0092492625,-0.059103876,0.8934947,0.09617481
0.8571428571428571,0.14594676,0.277447,-0.70265484,0.06951961,0.87450665,-0.3620074
1.0,0.1784121,0.13995135,-1.2222841,0.19075519,0.8175416,-0.43550354
1.1428571428571428,0.18593286,0.046992633,-0.079138055,0.30310294,0.72526926,-0.85630906
1.2857142857142856,0.19183856,-0.011128738,-0.7345612,0.397975,0.5217728,-1.9926419
1.4285714285714284,0.18275322,-0.09852356,-0.48896635,0.4521809,0.31312796,-0.92838573
1.5714285714285714,0.16368897,-0.19675693,-0.8863009,0.48744014,0.1115421,-1.8938167
1.7142857142857142,0.12653695,-0.28069097,-0.2887756,0.48405007,-0.15145038,-1.7880769
1.857142857142857,0.08349155,-0.33186615,-0.42767698,0.4441686,-0.37286565,-1.3117342
2.0,0.031718045,-0.32966393,0.45850787,0.377517,-0.5696141,-1.4427433
2.142857142857143,-0.010698154,-0.33136913,-0.48238072,0.2814217,-0.7156333,-0.6015252
2.2857142857142856,-0.06295886,-0.34264478,0.32452193,0.17305034,-0.8313639,-1.0187032
2.4285714285714284,-0.10859667,-0.28929755,0.42233917,0.043889135,-0.90337133,0.010599688
2.571428571428571,-0.14561531,-0.22736698,0.44468892,-0.08505575,-0.8976027,0.07016151
2.714285714285714,-0.17355867,-0.13928613,0.78844315,-0.21256877,-0.8066622,1.2030044
2.8571428571428568,-0.18541135,-0.060648862,0.31247866,-0.3155307,-0.6598809,0.8519347
3.0,-0.19088691,0.03368203,1.0081539,-0.40110618,-0.5234039,1.0587436
3.142857142857143,-0.17578791,0.117326245,0.16286515,-0.46507466,-0.31867403,1.8074741
3.2857142857142856,-0.15736513,0.19767751,0.9620525,-0.4921559,-0.047309574,1.9916285
3.4285714285714284,-0.11930862,0.29125828,0.3480782,-0.47859168,0.20005567,1.4714851
3.571428571428571,-0.074148476,0.32776996,0.16308565,-0.43499714,0.41686678,1.5638704
3.714285714285714,-0.025660051,0.33609104,-0.04659058,-0.35948688,0.57881826,0.7034507
3.8571428571428568,0.021877544,0.34254083,0.13688754,-0.26962048,0.7362454,1.5005294
4.0,0.07220876,0.31810096,-0.47904563,-0.14913103,0.9027865,0.8310456
4.142857142857142,0.11276354,0.27424732,-0.13490525,-0.011681467,0.8856886,-1.0704159
4.285714285714286,0.15056515,0.22350477,-0.5754907,0.103922874,0.8130644,0.053676754
4.428571428571428,0.17662205,0.13263617,-0.6966697,0.22062266,0.80797654,-0.12490648
4.571428571428571,0.1884612,0.033805426,-0.6869608,0.33477333,0.67054546,-1.7991285
4.714285714285714,0.18628074,-0.048253458,-0.46186367,0.4122071,0.46571887,-1.0684445
4.857142857142857,0.1746745,-0.13884318,-0.80639255,0.46783587,0.22961994,-2.2369409
5.0,0.14661126,-0.22043586,-0.33590502,0.4778128,0.0073418315,-0.87495285
5.142857142857142,0.111692816,-0.2817757,-0.52285296,0.46993354,-0.20158963,-2.0500863
5.285714285714286,0.066103905,-0.33269644,-0.1900372,0.42021576,-0.4136522,-0.91878855
5.428571428571428,0.016636686,-0.33500603,0.15770294,0.35174718,-0.61064,-1.8390403
5.571428571428571,-0.029612107,-0.34680212,-0.32284808,0.24574718,-0.8016688,-0.83536375
5.7142857142857135,-0.08244964,-0.3269561,0.60069215,0.12269893,-0.89049566,-0.40821174
5.857142857142857,-0.123028144,-0.2652666,0.26296127,-0.008680165,-0.8543117,0.9147866
6.0,-0.1582401,-0.20276935,0.612,-0.12139015,-0.79503715,-0.08494207
6.142857142857142,-0.18096225,-0.10733984,0.7240133,-0.23583364,-0.75863093,0.5946288
6.285714285714286,-0.18890862,-0.0011784731,0.76224583,-0.33814186,-0.62505245,1.2754703
6.428571428571428,-0.18129896,0.07636752,0.32339817,-0.41442007,-0.41652915,1.6438563
6.571428571428571,-0.16708933,0.15727761,0.80934316,-0.4571502,-0.19810897,1.4140263
6.7142857142857135,-0.1363625,0.24675366,0.44332135,-0.47102264,0.03400476,1.8355663
6.857142857142857,-0.09658828,0.29760975,0.2686634,-0.44743454,0.27813697,1.5822836
