time,x,dxdt,d2xdt2,y,dydt,d2ydt2
0.14285714285714285,-0.014406469,-0.031146092,0.06254524,-0.017435193,-0.08295406,0.20251486
0.2857142857142857,-0.018217694,-0.028901225,-0.031117097,-0.027219296,-0.073191494,-0.06583898
0.42857142857142855,-0.022663962,-0.021795651,0.13059513,-0.03834705,-0.059303496,0.260271
0.5714285714285714,-0.024445023,-0.01084987,0.022645816,-0.044163153,-0.03393988,0.094819635
0.7142857142857142,-0.025763925,-0.009902948,-0.009388905,-0.04804416,-0.014967277,0.17079684
0.8571428571428571,-0.027274437,0.01265779,0.32523927,-0.048439518,0.0053197662,0.11322178
1.0,-0.022147413,0.029150182,-0.09434576,-0.046524227,0.029164186,0.22060011
1.1428571428571428,-0.018945813,0.03094736,0.11950624,-0.040106893,0.049975116,0.07075293
1.2857142857142856,-0.01330531,0.033229973,-0.08754964,-0.03224562,0.06662775,0.16238397
1.4285714285714284,-0.009451535,0.03871581,0.16435137,-0.021070391,0.07612871,-0.029370561
1.5714285714285714,-0.002243649,0.053429253,0.041636832,-0.01049456,0.08407558,0.14062676
1.7142857142857142,0.0058139674,0.04727158,-0.12784426,0.0029512048,0.09102667,-0.043311447
1.857142857142857,0.011262517,0.037345618,-0.011119194,0.0155130625,0.08450887,-0.04793772
2.0,0.016484145,0.032098684,-0.062337875,0.0270966,0.077962495,-0.043711573
2.142857142857143,0.020433571,0.031163225,0.049241416,0.037788063,0.05940598,-0.21607971
2.2857142857142856,0.025387924,0.024683056,-0.13996378,0.044069737,0.03351566,-0.14638478
2.4285714285714284,0.027485874,0.007168967,-0.1052335,0.047363967,0.022932975,-0.001772821
2.571428571428571,0.0274362,-0.0064535695,-0.08548202,0.050622016,0.003794208,-0.26616994
2.714285714285714,0.025641996,-0.017807925,-0.073478974,0.048448026,-0.028977944,-0.19264022
2.8571428571428568,0.022348221,-0.030782396,-0.10816362,0.042342603,-0.04638749,-0.05109346
3.0,0.016847026,-0.039040077,-0.0074439496,0.035194457,-0.068890296,-0.26394588
3.142857142857143,0.0111939125,-0.04284641,-0.045844726,0.02265966,-0.08049416,0.10149181
3.2857142857142856,0.0046051927,-0.05291049,-0.09505238,0.012196124,-0.08495093,-0.16388664
3.4285714285714284,-0.0039233714,-0.048512507,0.15662414,-0.0016120374,-0.09426815,0.033445567
3.571428571428571,-0.009255525,-0.04370217,-0.08927938,-0.014737636,-0.08470967,0.10037321
3.714285714285714,-0.016409706,-0.03704581,0.1824684,-0.025814801,-0.07877782,-0.017327353
3.8571428571428568,-0.019840043,-0.022465153,0.021660835,-0.037245587,-0.06186838,0.25405955
4.0,-0.022828322,-0.015190731,0.080181085,-0.043491483,-0.043242235,0.006706491
4.142857142857142,-0.024180252,-0.0050210278,0.062194765,-0.04960051,-0.013674482,0.4072421
4.285714285714286,-0.024262901,0.005760468,0.08874619,-0.047398478,0.01411049,-0.018252462
4.428571428571428,-0.022534404,0.018371437,0.08780739,-0.045568943,0.026250703,0.18821546
4.571428571428571,-0.019013919,0.034416907,0.13682921,-0.039898276,0.050522003,0.15158276
4.714285714285714,-0.012701001,0.045833107,0.02299757,-0.031134084,0.069588535,0.11534873
4.857142857142857,-0.005918745,0.044219133,-0.045593187,-0.020015836,0.08707136,0.12941082
5.0,-6.696186e-05,0.0497756,0.12338374,-0.0062565506,0.09918211,0.040139645
5.142857142857142,0.008302856,0.05464572,-0.05520204,0.008321911,0.09471177,-0.102724314
5.285714285714286,0.015546102,0.041229922,-0.13261913,0.020803958,0.07767283,-0.13582087
5.428571428571428,0.020082835,0.031229487,-0.0073869973,0.03051415,0.07152512,0.04975289
5.571428571428571,0.024468813,0.023835866,-0.096123695,0.04123971,0.057825815,-0.2415432
5.7142857142857135,0.026893083,0.012015904,-0.06935578,0.047035813,0.029198555,-0.15923846
5.857142857142857,0.027901929,-0.0038585921,-0.1528872,0.049582154,0.0063222195,-0.16103026
6.0,0.025790628,-0.0148778325,-0.001382187,0.048842162,-0.016551612,-0.15920341
6.142857142857142,0.02365112,-0.028352408,-0.18726188,0.04485312,-0.039557394,-0.16287756
6.285714285714286,0.01768994,-0.038662456,0.042921178,0.03754005,-0.06046189,-0.12978539
6.428571428571428,0.012604702,-0.041502062,-0.082675666,0.027578294,-0.07859137,-0.12402737
6.571428571428571,0.0058322065,-0.0538172,-0.08973628,0.015085369,-0.09622487,-0.1228416
6.7142857142857135,-0.0027716418,-0.050908543,0.13045748,8.547306e-05,-0.09508864,0.1387488
6.857142857142857,-0.008713093,-0.044836845,-0.045453716,-0.012082815,-0.080296285,0.068344146
7.0,-0.01558217,-0.04552601,0.035805434,-0.022856325,-0.079323925,-0.0547311
7.142857142857142,-0.021720525,-0.036344312,0.09273832,-0.034746796,-0.073155716,0.14108603
7.285714285714286,-0.02596626,-0.021587139,0.11386213,-0.04375796,-0.049710955,0.18714067
7.428571428571428,-0.02788828,-0.005605466,0.10988131,-0.048949927,-0.028261868,0.11314657
7.571428571428571,-0.027567822,0.005790861,0.04966728,-0.05183278,-0.009616583,0.14788744
7.7142857142857135,-0.026233748,0.00998732,0.009083152,-0.051697522,0.02234353,0.29955417
7.857142857142857,-0.024714302,0.0256768,0.21056959,-0.045448914,0.047585573,0.053834468
8.0,-0.018897519,0.042329513,0.02256842,-0.038101643,0.06134439,0.13878895
8.142857142857142,-0.012620155,0.05119572,0.10155843,-0.027921945,0.08466815,0.18774378
8.285714285714285,-0.00427017,0.056119647,-0.03262341,-0.013910741,0.089234866,-0.123809785
8.428571428571429,0.0034140314,0.052134268,-0.023171917,-0.0024262667,0.08870634,0.116410375
8.571428571428571,0.010625336,0.040293835,-0.14259416,0.011433929,0.08742157,-0.13439706
8.714285714285714,0.0149265565,0.041338507,0.15721957,0.022551328,0.08072082,0.0405865
8.857142857142856,0.02243634,0.032389913,-0.2824999,0.034497023,0.07787373,-0.08044577
9.0,0.024180818,0.014410845,0.030792907,0.044800967,0.051468547,-0.28922683
9.142857142857142,0.026553724,0.0057988013,-0.15136153,0.049202323,0.019250272,-0.16182905
9.285714285714285,0.025837619,-0.0035968309,0.019822665,0.050301045,-0.000839889,-0.119433224
9.428571428571429,0.025526058,-0.012470583,-0.14405522,0.048962355,-0.018855361,-0.13278341
9.571428571428571,0.022274595,-0.03241977,-0.13523346,0.0449138,-0.04368789,-0.21487203
9.714285714285714,0.016263265,-0.046571176,-0.06288622,0.0364801,-0.06669179,-0.10718265
9.857142857142856,0.008968543,-0.048020147,0.04260064,0.025858998,-0.082695164,-0.11686453
10.0,0.0025432224,-0.044756033,0.0030969605,0.012852907,-0.10032626,-0.12997085
10.142857142857142,-0.0038188954,-0.04727042,-0.038298383,-0.0028056502,-0.10053227,0.12708673
10.285714285714285,-0.010962613,-0.060445983,-0.14615951,-0.015870601,-0.09563365,-0.058506012
10.428571428571429,-0.021089178,-0.04917342,0.30397546,-0.030129552,-0.087152876,0.17723683
10.571428571428571,-0.025012162,-0.0183642,0.12735361,-0.040771425,-0.066604696,0.11043769
10.714285714285714,-0.026336093,-0.02056608,-0.15817991,-0.049159467,-0.055080112,0.05090654
10.857142857142856,-0.030888185,-0.015576019,0.22804078,-0.0565086,-0.030153653,0.29806393
11.0,-0.030786384,0.0064921114,0.08091307,-0.057774797,-0.000657089,0.114888
11.142857142857142,-0.029033296,0.023598695,0.15857913,-0.05669634,0.029830089,0.3119325
11.285714285714285,-0.024043899,0.036385164,0.020431433,-0.049251914,0.0598193,0.10791646
11.428571428571427,-0.018637534,0.046633292,0.12304239,-0.03960511,0.07998378,0.1743863
11.571428571428571,-0.0107201,0.05737416,0.027329773,-0.026399404,0.10003065,0.106269956
11.714285714285714,-0.0022449156,0.062125005,0.039182045,-0.011024922,0.10773548,0.0015975833
11.857142857142856,0.007029902,0.058482096,-0.09018276,0.0043821633,0.10680234,-0.0146615505
12.0,0.014464255,0.054254774,0.031000271,0.019490033,0.100702085,-0.07074198
12.142857142857142,0.022531267,0.048415527,-0.11274973,0.03315419,0.09235086,-0.046175122
12.285714285714285,0.028297264,0.033305973,-0.09878402,0.045875996,0.0798729,-0.12851638
12.428571428571427,0.03204726,0.019175196,-0.09904688,0.05597502,0.04987013,-0.29152244
12.571428571428571,0.033775892,0.007245555,-0.067968115,0.060124606,0.011722564,-0.24254352
12.714285714285714,0.03411742,-0.009299486,-0.16366248,0.059324324,-0.008585497,-0.041769356
