time,x,dxdt,d2xdt2,y,dydt,d2ydt2
0.14285714285714285,-0.00039211125,0.005403995,-0.036971495,0.0029075444,0.012594997,-0.029439926
0.2857142857142857,2.6279595e-06,0.004118241,0.018970937,0.0044064224,0.0072723622,-0.045076966
0.42857142857142855,0.00078452914,0.0065114866,0.014534503,0.0049853623,0.005692094,0.022953212
0.5714285714285714,0.0018630528,0.008501242,0.013322078,0.006032735,0.0042152996,-0.043628335
0.7142857142857142,0.0032134557,0.006382588,-0.04298324,0.0061897337,0.00067633385,-0.0059171915
0.8571428571428571,0.0036866495,0.0013599171,-0.027334154,0.0062259734,0.0012563913,0.0140379965
1.0,0.0036020034,0.0024228308,0.042214945,0.0065487027,-0.005302816,-0.10586691
1.1428571428571428,0.004378887,0.0009586177,-0.06271392,0.004710883,-0.00752677,0.07473156
1.2857142857142856,0.0038758942,-0.0007808897,0.038360823,0.004398197,-0.008920117,-0.09423843
1.4285714285714284,0.0041557755,-0.001383569,-0.046798322,0.0021622777,-0.00868824,0.09748471
1.5714285714285714,0.0034805888,-0.0052924515,-0.007926036,0.0019158423,-0.007336929,-0.07856634
1.7142857142857142,0.0026436464,-0.0033364517,0.035310023,6.6012144e-05,-0.011076792,0.026208252
1.857142857142857,0.0025273168,-0.002339253,-0.02134924,-0.0012489557,-0.010671764,-0.020537853
2.0,0.0019752884,-0.007673844,-0.05333504,-0.0029830635,-0.0057236995,0.08981076
2.142857142857143,0.00033478974,-0.0072324644,0.05951436,-0.0028842986,-0.0027110723,-0.047633976
2.2857142857142856,-9.113015e-05,-0.002630051,0.004919432,-0.0037576556,-0.003227919,0.04039812
2.4285714285714284,-0.00041665346,-0.004097353,-0.025461666,-0.0038065612,-0.0013911574,-0.014683455
2.571428571428571,-0.0012618026,-0.0017024911,0.05898974,-0.004155129,0.0019986478,0.062140733
2.714285714285714,-0.0009030795,0.0035497097,0.014541075,-0.003235519,0.005590811,-0.011850446
2.8571428571428568,-0.0002475998,0.00088377664,-0.05186414,-0.0025577545,0.0074139084,0.03737381
3.0,-0.0006505719,0.0015256366,0.06085018,-0.0011172593,0.01020123,0.0016486943
3.142857142857143,0.00018829643,0.004633497,-0.017340131,0.0003568828,0.0119746765,0.02317956
3.2857142857142856,0.0006732845,0.0038198025,0.0059484057,0.0023040771,0.010703369,-0.040977865
3.4285714285714284,0.0012796686,0.00415454,-0.0012620762,0.0034149885,0.010446667,0.037384033
