time,x,dxdt,d2xdt2,y,dydt,d2ydt2
0.14285714285714285,-0.033514366,0.03847055,0.74404085,-0.05485478,-0.051629078,0.6812291
0.2857142857142857,-0.02042632,0.05958246,-0.44847396,-0.055279046,-0.011023647,-0.11275302
0.42857142857142855,-0.016490804,0.059537068,0.44783846,-0.058004394,0.012418195,0.44093883
0.5714285714285714,-0.0034157275,0.0834297,-0.113341525,-0.05173099,0.0414376,-0.03466712
0.7142857142857142,0.007346256,0.06571109,-0.13471909,-0.04616508,0.055119123,0.22620845
0.8571428571428571,0.015358871,0.05588313,-0.0028724144,-0.03598267,0.072599284,0.018513858
1.0,0.023312865,0.05138943,-0.06003934,-0.025422424,0.09039269,0.23059377
1.1428571428571428,0.030041566,0.039751075,-0.10289764,-0.010156184,0.11093607,0.05701357
1.2857142857142856,0.034670316,0.014831474,-0.2459768,0.0062735975,0.11603872,0.014423519
1.4285714285714284,0.03427913,-0.0017025432,0.014500551,0.022997737,0.10590518,-0.156293
1.5714285714285714,0.034183875,-0.0053089443,-0.06499017,0.036532223,0.08503636,-0.13587052
1.7142857142857142,0.03276229,-0.012343178,-0.03348901,0.04729384,0.060651,-0.20552456
1.857142857142857,0.030657252,-0.04051941,-0.36097825,0.05386108,0.053114843,0.10001835
2.0,0.021185314,-0.055686064,0.14864498,0.062469512,0.04388983,-0.2291685
2.142857142857143,0.014746947,-0.04885666,-0.053033303,0.066401035,-0.0016679912,-0.40864107
2.2857142857142856,0.0072262683,-0.053395014,-0.010503672,0.061992943,-0.032579284,-0.024117082
2.4285714285714284,-0.00050877174,-0.055674914,-0.021414977,0.057092667,-0.061662894,-0.38305345
2.571428571428571,-0.008680852,-0.06260719,-0.07563693,0.044374973,-0.08634824,0.03745851
2.714285714285714,-0.018396543,-0.056398176,0.16256323,0.032421738,-0.096372046,-0.17779174
2.8571428571428568,-0.024794618,-0.034504343,0.14395043,0.0168401,-0.091977336,0.23931769
3.0,-0.028254928,-0.02470914,-0.006817566,0.006142497,-0.09552287,-0.2889552
3.142857142857143,-0.031854372,-0.0053529884,0.2778038,-0.010452151,-0.120518856,-0.060988545
3.2857142857142856,-0.029784353,0.006217553,-0.11581612,-0.028291464,-0.10788365,0.23788147
3.4285714285714284,-0.030077929,0.014195136,0.2275022,-0.041276053,-0.0980536,-0.100260764
3.571428571428571,-0.0257286,0.03713562,0.09366444,-0.05630678,-0.07187121,0.46681413
3.714285714285714,-0.01946775,0.04263206,-0.016714387,-0.061810687,-0.05013309,-0.16248035
3.8571428571428568,-0.013548011,0.03620703,-0.07323602,-0.07063052,-0.02691572,0.48752356
4.0,-0.009122884,0.042470537,0.16092512,-0.06950089,0.0012931078,-0.09259996
4.142857142857142,-0.0014135703,0.051774275,-0.030672796,-0.07026106,0.028860858,0.47854847
4.285714285714286,0.0056697675,0.0435459,-0.084524445,-0.061254933,0.076410964,0.18715309
4.428571428571428,0.011028117,0.03166505,-0.08180749,-0.048429355,0.09765509,0.110264644
4.571428571428571,0.014716925,0.027205305,0.019371063,-0.033353478,0.110117406,0.06420781
4.714285714285714,0.018801061,0.035961203,0.10321151,-0.016967237,0.11461606,-0.0012266636
4.857142857142857,0.024991555,0.033202603,-0.14183187,-0.0006060302,0.14245589,0.39098442
5.0,0.02828752,0.01866067,-0.06175521,0.02373445,0.14494625,-0.35611942
5.142857142857142,0.030323176,-0.0043788026,-0.26079753,0.040807188,0.116049044,-0.04844153
5.285714285714286,0.027036434,-0.043101966,-0.28132698,0.056891322,0.10424731,-0.116782755
5.428571428571428,0.018008327,-0.034363735,0.40366215,0.070592135,0.08379426,-0.16955996
5.571428571428571,0.017218223,-0.025742214,-0.2829608,0.08083254,0.04223613,-0.4122539
5.7142857142857135,0.010653408,-0.04098141,0.06961206,0.0826596,0.009743317,-0.042645544
5.857142857142857,0.0055092485,-0.04971908,-0.19193944,0.083616346,-0.02921055,-0.5027087
6.0,-0.0035520433,-0.050179508,0.18549341,0.07431373,-0.07640893,-0.15806875
6.142857142857142,-0.008827755,-0.033712436,0.045045592,0.06178522,-0.10233816,-0.20494044
6.285714285714286,-0.013184169,-0.03649955,-0.084065154,0.045074254,-0.1326502,-0.21942821
6.428571428571428,-0.019256199,-0.03421502,0.11604858,0.02388516,-0.15328547,-0.06946567
6.571428571428571,-0.02295989,-0.027777383,-0.025921665,0.0012784004,-0.16808471,-0.13772365
6.7142857142857135,-0.027192594,-0.009097102,0.2874456,-0.024139047,-0.15436882,0.32974616
6.857142857142857,-0.025559062,0.0014880336,-0.1392537,-0.04282698,-0.13293867,-0.029723957
7.0,-0.026767442,0.00027882864,0.122324824,-0.062121525,-0.13259616,0.034518898
7.142857142857142,-0.025479397,0.020578558,0.1618714,-0.0807116,-0.11064781,0.27275813
7.285714285714286,-0.020887854,0.025491353,-0.09309226,-0.09373519,-0.060111623,0.43474856
7.428571428571428,-0.018196153,0.033506323,0.20530187,-0.097886354,0.0018297731,0.43243104
7.571428571428571,-0.0113146175,0.065505005,0.24267969,-0.093212396,0.0403323,0.10660437
