time,x,dxdt,d2xdt2,y,dydt,d2ydt2
0.14285714285714285,0.019471444,0.034742787,-0.438722,0.04197091,0.07714618,-0.45936945
0.2857142857142857,0.019957945,0.014351885,0.15324935,0.04830435,0.058007207,0.19142377
0.42857142857142855,0.023571983,0.011826976,-0.18859807,0.058544397,0.037956055,-0.4721399
0.5714285714285714,0.023337081,0.00026014444,0.02666241,0.059148937,-0.010006382,-0.1993343
0.7142857142857142,0.02364631,-0.020165889,-0.3126269,0.05568543,-0.028043656,-0.05318755
0.8571428571428571,0.017575398,-0.035589952,0.09668993,0.051136464,-0.04903556,-0.24069914
1.0,0.013477751,-0.018393692,0.14405772,0.04167527,-0.08745047,-0.2971096
1.1428571428571428,0.0123200575,-0.028310737,-0.2828963,0.026150614,-0.09078092,0.25048324
1.2857142857142856,0.0053889686,-0.053942814,-0.075952746,0.015737861,-0.09672148,-0.33365104
1.4285714285714284,-0.0030921765,-0.04012165,0.26944908,-0.001484096,-0.09879658,0.30459955
1.5714285714285714,-0.0060743606,-0.030206954,-0.13064334,-0.012489736,-0.08937996,-0.1727668
1.7142857142857142,-0.011722735,-0.016414812,0.32373333,-0.02702123,-0.08890624,0.17939882
1.857142857142857,-0.010764307,-0.004809465,-0.16125843,-0.037891522,-0.06382483,0.17174093
2.0,-0.013096868,-0.005896121,0.14604525,-0.045256898,-0.024261339,0.38214806
2.142857142857143,-0.012448913,-0.0012138857,-0.08049396,-0.044823334,-0.012048579,-0.2111694
2.2857142857142856,-0.013443693,0.01527655,0.31136012,-0.04869935,0.010781965,0.53079706
2.4285714285714284,-0.0080841845,0.030880732,-0.09290151,-0.041742772,0.054145772,0.076296285
2.571428571428571,-0.0046206256,0.033597384,0.13093466,-0.033229128,0.06805771,0.11847088
2.714285714285714,0.0015150688,0.03942547,-0.049341425,-0.02229771,0.07323405,-0.046002075
2.8571428571428568,0.0066437954,0.03777688,0.026261177,-0.012305111,0.082441695,0.17490909
3.0,0.012308464,0.032877866,-0.094847426,0.001257062,0.11003787,0.21143737
3.142857142857143,0.016037472,0.031546008,0.07620141,0.019134283,0.097181685,-0.39142397
3.2857142857142856,0.02132161,0.02171008,-0.2139044,0.02902326,0.06975084,0.0073921084
3.4285714285714284,0.022240352,0.0040188874,-0.033772312,0.039063096,0.07094569,0.009335786
3.571428571428571,0.022469863,-0.0011932458,-0.03919756,0.04929346,0.04408176,-0.38543084
3.714285714285714,0.021899424,-0.0027873998,0.016879402,0.051657885,0.020432292,0.054338276
3.8571428571428568,0.021673463,-0.02107204,-0.27286437,0.055131257,-0.006154075,-0.42654744
4.0,0.015878841,-0.03715726,0.047671214,0.049899578,-0.03944735,-0.03955844
4.142857142857142,0.011057102,-0.039585657,-0.08166878,0.043860584,-0.05503672,-0.17869276
4.285714285714286,0.0045686522,-0.03988093,0.077534996,0.0341748,-0.0681398,-0.004750401
4.428571428571428,-0.000337451,-0.036472443,-0.029816117,0.024392068,-0.081878535,-0.18759191
4.571428571428571,-0.0058520464,-0.0423873,-0.05299188,0.0107809305,-0.099208705,-0.055030465
4.714285714285714,-0.012448109,-0.042933356,0.04534708,-0.003953278,-0.09494334,0.11474562
4.857142857142857,-0.01811872,-0.023076193,0.23265323,-0.01634574,-0.09677619,-0.14040552
5.0,-0.019041307,-0.019292112,-0.1796761,-0.03160362,-0.09126632,0.21754368
5.142857142857142,-0.023630753,-0.016852072,0.21383667,-0.042421833,-0.06486145,0.15212454
5.285714285714286,-0.023856185,-0.008351234,-0.094824925,-0.050135463,-0.038043257,0.22333017
5.428571428571428,-0.02601682,0.0031028015,0.25518143,-0.053291336,-0.02568963,-0.050379366
5.571428571428571,-0.02296967,0.015611432,-0.08006061,-0.05747536,-0.005274705,0.33618832
