time,x,dxdt,d2xdt2,y,dydt,d2ydt2
0.14285714285714285,0.007871182,-0.0095082065,-0.15138197,0.021067113,-0.015196129,-0.32323316
0.2857142857142857,0.0049681524,-0.016092943,0.059195645,0.0155979395,-0.03585143,0.0340589
0.42857142857142855,0.0032731974,-0.01632143,-0.062394463,0.010823846,-0.040272843,-0.09595868
0.5714285714285714,0.00030488614,-0.018291472,0.03481388,0.004091412,-0.0480584,-0.013039142
0.7142857142857142,-0.0019529378,-0.015786616,0.0002540946,-0.0029071271,-0.046067264,0.040915072
0.8571428571428571,-0.004205576,-0.01622398,-0.0063771904,-0.009070665,-0.039848205,0.046151757
1.0,-0.006588361,-0.018741405,-0.028866753,-0.01429233,-0.03376026,0.039079458
1.1428571428571428,-0.009560264,-0.009126908,0.16346972,-0.018716455,-0.028266458,0.03783381
1.2857142857142856,-0.0091960495,0.0025297327,-0.00027672946,-0.02236846,-0.013923152,0.16297248
1.4285714285714284,-0.008837483,0.0025688743,0.0008247122,-0.022694498,-0.0016981362,0.008177757
1.5714285714285714,-0.008462085,0.005935119,0.046302717,-0.022853643,0.002969235,0.057165444
1.7142857142857142,-0.0071417345,0.009404003,0.002261661,-0.021846145,0.017750738,0.14977562
1.857142857142857,-0.005775227,0.012911324,0.046840843,-0.017782003,0.032059934,0.050553143
2.0,-0.0034527844,0.015808364,-0.00628227,-0.012686163,0.04056939,0.06857926
2.142857142857143,-0.0012585511,0.01952957,0.058379147,-0.006190747,0.041064437,-0.061648607
2.2857142857142856,0.0021270933,0.021635773,-0.028892308,-0.0009534657,0.042373713,0.079978466
2.4285714285714284,0.0049230987,0.017121851,-0.03430259,0.005916029,0.049369033,0.017956018
2.571428571428571,0.0070190514,0.011761653,-0.0407402,0.0131519735,0.043475207,-0.10046959
2.714285714285714,0.008283571,0.01248623,0.05088427,0.018337518,0.032198768,-0.057400554
2.8571428571428568,0.010586546,0.007244251,-0.124271974,0.022351623,0.024074001,-0.056346208
3.0,0.0103533575,-0.0022879464,-0.009178802,0.025215805,0.0128988465,-0.10010597
3.142857142857143,0.009932847,-0.0061742584,-0.04522957,0.026037008,0.0023156402,-0.048058927
3.2857142857142856,0.008589284,-0.009125044,0.0039185695,0.025877416,-0.010066359,-0.12528908
3.4285714285714284,0.007325691,-0.009182035,-0.0047164485,0.023160905,-0.025384737,-0.08916822
