time,x,dxdt,d2xdt2,y,dydt,d2ydt2
0.14285714285714285,-0.014867321,-0.050105136,-0.06423628,-0.0028292239,-0.06466029,0.08563426
0.2857142857142857,-0.02268067,-0.042228412,0.17451042,-0.01119259,-0.059742372,-0.016783386
0.42857142857142855,-0.026932582,-0.026724653,0.042542227,-0.019898474,-0.04662771,0.20038864
0.5714285714285714,-0.030316286,-0.019233244,0.06233751,-0.024514794,-0.036426116,-0.0575663
0.7142857142857142,-0.032427795,-0.004039423,0.15037599,-0.030305937,-0.035575587,0.0694737
0.8571428571428571,-0.031470407,0.0150602935,0.117020056,-0.03467925,-0.014523289,0.22525851
1.0,-0.028124854,0.026704352,0.04599678,-0.03445545,0.008846893,0.10192406
1.1428571428571428,-0.023840591,0.028300175,-0.023655258,-0.032151565,0.012825831,-0.04621893
1.2857142857142856,-0.020039089,0.039052594,0.17418915,-0.030790925,0.023639297,0.19760747
1.4285714285714284,-0.012682706,0.058849234,0.102963805,-0.02539748,0.040118884,0.033106774
1.5714285714285714,-0.0032250206,0.061259847,-0.06921522,-0.019328386,0.056314807,0.19363615
1.7142857142857142,0.004820109,0.049014073,-0.10222564,-0.0093075335,0.06749945,-0.03705108
1.857142857142857,0.010779001,0.04318429,0.0206087,-4.2825937e-05,0.064363636,-0.006850332
2.0,0.017158478,0.05372919,0.12701991,0.009082079,0.06602568,0.030118972
2.142857142857143,0.0261302,0.04051197,-0.312061,0.018821657,0.06189738,-0.08791527
2.2857142857142856,0.028733328,0.017485796,-0.010305434,0.026767045,0.059712227,0.057323158
2.4285714285714284,0.031126142,0.01587713,-0.01221589,0.035882294,0.042029496,-0.3048814
2.571428571428571,0.03326965,0.008276484,-0.09419316,0.038775474,0.02145764,0.016875386
2.714285714285714,0.03349085,-0.006930988,-0.118711464,0.04201305,0.0072165574,-0.21625057
2.8571428571428568,0.03128937,-0.029763019,-0.20093699,0.040837348,-0.010345488,-0.029618084
3.0,0.024987131,-0.035614416,0.1190174,0.039057195,-0.02808006,-0.21866593
3.142857142857143,0.02111382,-0.045228783,-0.25361854,0.032814473,-0.043269094,0.0060194135
3.2857142857142856,0.012064621,-0.061051007,0.03210737,0.026694596,-0.05503015,-0.17067418
3.4285714285714284,0.0036706743,-0.05563005,0.04378605,0.017091572,-0.0703141,-0.043301225
3.571428571428571,-0.00382968,-0.054976325,-0.03463392,0.0066048503,-0.06817401,0.07326248
3.714285714285714,-0.012036849,-0.057742707,-0.004095427,-0.002386719,-0.071313895,-0.11722085
3.8571428571428568,-0.020327598,-0.047081113,0.15335777,-0.0137705505,-0.07170891,0.11169064
4.0,-0.025488596,-0.027470456,0.12119144,-0.022874981,-0.063478686,0.003532499
4.142857142857142,-0.0281763,-0.012723061,0.0852721,-0.03190732,-0.04467955,0.25965548
4.285714285714286,-0.029123757,-0.0022513864,0.061331354,-0.035640568,-0.027569262,-0.020111442
4.428571428571428,-0.028819554,0.014835053,0.17787881,-0.039784253,-0.014885708,0.19768122
4.571428571428571,-0.02488517,0.028938593,0.01957076,-0.039893627,0.009220838,0.13981044
4.714285714285714,-0.020551383,0.04160663,0.1577818,-0.037149727,0.029310374,0.14144307
4.857142857142857,-0.01299756,0.042538624,-0.14473389,-0.031519234,0.038086023,-0.018583953
5.0,-0.00839749,0.04626949,0.19696602,-0.026268005,0.055611353,0.26393858
5.142857142857142,0.00022229599,0.053384427,-0.09735695,-0.015630275,0.0623652,-0.16938472
5.285714285714286,0.006855205,0.046057668,-0.005217724,-0.008449376,0.06303256,0.1787278
5.428571428571428,0.01338163,0.05696024,0.15785374,0.00237903,0.0601546,-0.21901932
5.571428571428571,0.02312956,0.047257356,-0.2936941,0.0087376535,0.061093893,0.23216945
5.7142857142857135,0.026883733,0.020145262,-0.08587521,0.019834429,0.05873434,-0.2652032
5.857142857142857,0.02888535,0.011707322,-0.03225596,0.025518894,0.035638746,-0.058135092
6.0,0.030228682,0.0039834487,-0.07587827,0.030016929,0.025071708,-0.08980346
6.142857142857142,0.030023478,-0.012475173,-0.15454245,0.03268224,0.010745927,-0.1107575
6.285714285714286,0.026664346,-0.031684685,-0.11439076,0.033087194,-0.0073187794,-0.1421484
6.428571428571428,0.02097071,-0.04102973,-0.016439848,0.03059116,-0.016575916,0.012548476
6.571428571428571,0.014941566,-0.055399686,-0.18473956,0.028351218,-0.035990056,-0.28434646
6.7142857142857135,0.0051422273,-0.059061553,0.13347341,0.020308286,-0.05573381,0.007933885
6.857142857142857,-0.0019331644,-0.05688467,-0.10299705,0.01242727,-0.050428804,0.066336215
7.0,-0.011110537,-0.05493189,0.13033596,0.005900055,-0.047656085,-0.027518153
7.142857142857142,-0.017627992,-0.04298793,0.036879495,-0.001188755,-0.046444442,0.04448116
7.285714285714286,-0.023392804,-0.03144328,0.12474567,-0.0073697865,-0.054047775,-0.15092781
7.428571428571428,-0.026611786,-0.014752272,0.10892846,-0.016630977,-0.047569092,0.24162936
7.571428571428571,-0.027607739,-0.007886332,-0.012805309,-0.020960957,-0.029934762,0.0052512884
7.7142857142857135,-0.028865024,-0.0031305214,0.079386674,-0.025183767,-0.023023097,0.091512024
7.857142857142857,-0.028502174,0.017754324,0.21300119,-0.027538985,-0.013124674,0.047065914
8.0,-0.02379236,0.03941316,0.09022257,-0.028933674,0.007502779,0.24171844
8.142857142857142,-0.01724127,0.05158085,0.08012505,-0.025395334,0.021359695,-0.047721595
8.285714285714285,-0.009054974,0.051155753,-0.08607637,-0.022830904,0.025886355,0.11109483
8.428571428571429,-0.0026253383,0.047966376,0.041425087,-0.017999232,0.0315192,-0.032234967
8.571428571428571,0.0046497067,0.04940064,-0.02134543,-0.013825417,0.037287857,0.11299616
8.714285714285714,0.011489131,0.0468587,-0.014241688,-0.007345557,0.0375988,-0.108642966
8.857142857142856,0.018037908,0.029652322,-0.22664765,-0.0030829012,0.044391554,0.20374152
9.0,0.019961223,0.0274019,0.19514173,0.005337745,0.04705767,-0.1664159
9.142857142857142,0.025867023,0.023192676,-0.25407088,0.010362148,0.030279292,-0.068481416
9.285714285714285,0.026587702,0.0044035497,-0.008976914,0.013988972,0.016815824,-0.12000713
9.428571428571429,0.02712518,-0.013180426,-0.23719877,0.01516667,0.014529287,0.08799559
9.571428571428571,0.022821866,-0.027701864,0.03389863,0.018140197,0.012782126,-0.112455845
9.714285714285714,0.019210361,-0.039764576,-0.20277661,0.018818706,-0.004193708,-0.12520584
9.857142857142856,0.011460558,-0.04763984,0.09252293,0.016941994,-0.025303168,-0.17032662
10.0,0.0055989777,-0.04756972,-0.09154123,0.011589229,-0.029068587,0.11761075
10.142857142857142,-0.002130791,-0.048842214,0.07372629,0.008636683,-0.022067947,-0.019601792
10.285714285714285,-0.008355942,-0.04853089,-0.0693678,0.005284101,-0.03105889,-0.106271416
10.428571428571429,-0.015996762,-0.03897018,0.20321782,-0.00023728609,-0.032825764,0.08153516
10.571428571428571,-0.01949028,-0.021702556,0.03852892,-0.00409469,-0.026195316,0.011291146
10.714285714285714,-0.022197492,-0.017791184,0.016230293,-0.0077216625,-0.029267086,-0.054295927
10.857142857142856,-0.024573475,-0.007723599,0.12471591,-0.012456715,-0.020333616,0.1793645
11.0,-0.024404235,0.006230611,0.070643045,-0.013531268,-0.009398474,-0.026272506
11.142857142857142,-0.0227933,0.01532714,0.056708366,-0.015141994,-5.9247013e-05,0.1570217
11.285714285714285,-0.020025052,0.02950509,0.14178297,-0.013548195,0.011732264,0.008059472
11.428571428571427,-0.014363274,0.040318687,0.0096074045,-0.011789918,0.0076765562,-0.06483939
11.571428571428571,-0.008505426,0.054983158,0.19569519,-0.011354893,0.0149296215,0.16638231
11.714285714285714,0.0013462012,0.055131406,-0.19361974,-0.0075243115,0.023017777,-0.05314812
11.857142857142856,0.0072464054,0.04159294,0.004081189,-0.004778385,0.02460712,0.07539892
12.0,0.013229899,0.041731644,-0.002139337,-0.0004937053,0.025229422,-0.06668669
12.142857142857142,0.019169733,0.039101776,-0.034678802,0.0024300218,0.028316317,0.10990322
12.285714285714285,0.024401836,0.024682535,-0.1671906,0.0075966716,0.035055976,-0.015547961
12.428571428571427,0.026221886,0.014504996,0.024705041,0.012446016,0.027931003,-0.08420169
12.571428571428571,0.028546121,-0.008859619,-0.35180968,0.015576959,0.0029660014,-0.26530835
12.714285714285714,0.023690566,-0.019714247,0.19984485,0.013293445,-0.0028743146,0.18354392
12.857142857142856,0.022913478,-0.011261861,-0.08151143,0.014755726,0.004385009,-0.08191338
13.0,0.020472892,-0.035384078,-0.25619966,0.014546305,-0.0028156934,-0.01889646
13.142857142857142,0.012803741,-0.057983555,-0.06019304,0.013951242,-0.007563799,-0.047577024
13.285714285714285,0.003906161,-0.042306226,0.27967563,0.012385219,-0.01529324,-0.06063515
13.428571428571427,0.00071624713,-0.03973099,-0.2436223,0.009581745,-0.02072498,-0.015409231
13.571428571428571,-0.007445551,-0.050160497,0.09760918,0.006463796,-0.024360223,-0.035484165
13.714285714285714,-0.013615325,-0.037642166,0.07764746,0.0026216805,-0.02470444,0.03066513
