Epoch,Learning Rate,Training Loss,Time Loss,FFT Loss,Offset Loss,Amplitude Loss,Regularization Loss,Adversarial Loss,STFT Loss,PINN Loss,Error,Mean,Var,Testing Loss,Testing Time Loss,Testing FFT Loss,Testing Offset Loss,Testing Amplitude Loss,Testing Regularization Loss,Testing Adversarial Loss,Testing STFT Loss,Testing PINN Loss,Testing Error,Testing Mean,Testing Var,Phase
368,2.9999339514117912e-05,0.0122758186318808,0.0044230005393425,0.0054536075848672,2.196813963727272e-06,5.686124738228197e-05,0.0013524919696566,0.0009876608124209,0.0,0.0,0,-0.0132199431666069,0.9826984405517578,0.0114585421979427,0.0041818292811512,0.0049941758625209,1.3658519719683682e-06,1.101943325920729e-05,0.0013525513932108,0.000917600467801,0.0,0.0,0,-0.0133750103414058,1.001656174659729,1
369,2.9542068514737404e-05,0.011857577599585,0.0042845014379256,0.0052229726894034,1.3304537544753557e-06,5.005697140505719e-05,0.0013479685359117,0.0009507474476575,0.0,0.0,0,-0.0132387075573205,0.9820238285594516,0.0110963331535458,0.0041271741501986,0.0047462088987231,1.3721185965209772e-08,1.485346001572907e-05,0.0013207447482272,0.0008873382466845,0.0,0.0,0,-0.0130633786320686,0.9987365007400512,1
370,2.9088631386196964e-05,0.0122832675567931,0.0043864092375669,0.0055150687694549,2.046346152084766e-06,6.866465789951487e-05,0.0013209307281714,0.0009901477994086,0.0,0.0,0,-0.0131833107314176,0.9811399777730306,0.0114508522674441,0.0041784904897212,0.0050190747715532,3.473013165944394e-08,3.760572872124612e-05,0.0012958908919245,0.0009197564795613,0.0,0.0,0,-0.0129278935492038,0.9969375133514404,1
371,2.863909641446025e-05,0.0147405414738588,0.0050974779037965,0.0070157456211745,1.3896507234613233e-05,8.613803462746243e-05,0.0013159612167833,0.0012113223783671,0.0,0.0,0,-0.0130157233733269,0.9841624763276842,0.0151679515838623,0.0052670231088995,0.0072936308570206,1.2930785487696994e-05,0.0001165381981991,0.0012217630865052,0.0012560654431581,0.0,0.0,0,-0.0124644320458173,0.9962340593338012,1
372,2.81935312978405e-05,0.0145122040477063,0.0050470773130655,0.0068428612107204,1.3166312697876492e-05,7.880654548999801e-05,0.0013412987528782,0.0011889938808356,0.0,0.0,0,-0.0131726843408412,0.9803171753883362,0.011552576906979,0.0043081687763333,0.0050335354171693,4.260702098690672e-06,1.3890435184293892e-05,0.0012585507938638,0.0009341703844256,0.0,0.0,0,-0.012808883562684,0.9995823502540588,1
373,2.775200313680536e-05,0.0121410269704129,0.0043519055988225,0.0054233696104751,1.3706180036858011e-06,6.324060046204572e-05,0.0013236128725111,0.0009775275248102,0.0,0.0,0,-0.0130797591474321,0.9826250672340392,0.011918568983674,0.0043209227733314,0.0052781384438276,2.0018727298065642e-07,5.429974044091068e-05,0.0013051016721874,0.0009599062032066,0.0,0.0,0,-0.0130097065120935,1.004901885986328,1
374,2.73145784238718e-05,0.0119248942161599,0.0043190812381605,0.0052812402654025,2.862346600333391e-06,4.923648177484413e-05,0.0013124412572425,0.0009600321775198,0.0,0.0,0,-0.0130268171843555,0.9775527848137748,0.0126274861395359,0.0045235464349389,0.0056789102964103,9.79098899733799e-08,8.055980288190767e-05,0.0013241270789876,0.0010202456032857,0.0,0.0,0,-0.0130469631403684,1.0066757202148438,1
375,2.688132303359262e-05,0.0123428208753466,0.0044370396062731,0.0055466144759621,2.1093889467730755e-06,6.629804920521565e-05,0.0012923941249027,0.000998365414691,0.0,0.0,0,-0.0130208262966738,0.9845137132538688,0.0110714882612228,0.0041038608178496,0.0047789164818823,1.4380367119315451e-08,1.2620671441254672e-05,0.0012877987464889,0.0008882777765393,0.0,0.0,0,-0.0128230135887861,1.00222909450531,1
376,2.645230221263596e-05,0.0132109755650162,0.0046304875156945,0.0061186543769306,5.577290468276412e-06,8.645651198296239e-05,0.0012948857879059,0.0010749141996105,0.0,0.0,0,-0.0129204217551483,0.9837687611579896,0.0143963117152452,0.0049352389760315,0.0069424710236489,7.653996362932958e-06,0.0001249593042302,0.0011982180876657,0.0011877709766849,0.0,0.0,0,-0.012275330722332,0.9850641489028932,1
377,2.60275805699594e-05,0.0148877375241782,0.0049851905658013,0.0072145696936382,8.672228258177483e-06,0.0001410122058587,0.0013183169972358,0.0012199760531075,0.0,0.0,0,-0.0128931360733177,0.9836021065711976,0.0147545346990227,0.0050489041022956,0.0072002694942057,1.5228741176542826e-05,8.855741907609627e-05,0.0011766569223254,0.0012249173596501,0.0,0.0,0,-0.0123942317441105,0.9994125962257384,1
378,2.5607222067080057e-05,0.0164066382373372,0.0052974181663658,0.0082359420032136,1.0891375318856768e-05,0.000199542979519,0.0013095075781974,0.0013533360518825,0.0,0.0,0,-0.0129037049288551,0.982289108965132,0.0150576559826731,0.0053324280306696,0.0072447680868208,2.165543810406234e-05,3.887950879288837e-05,0.0011622051242738,0.0012577197048813,0.0,0.0,0,-0.0120927803218364,0.9994893074035645,1
379,2.5191290008442265e-05,0.0182629461503691,0.0057968193561666,0.0093744819362958,1.631112627364928e-05,0.0002426377314906,0.0013155659479606,0.0015171301783993,0.0,0.0,0,-0.0129512522576583,0.9810486833254496,0.0150757553055882,0.0050172405317425,0.0073084854520857,8.952550842877827e-07,0.0001871609856607,0.0013293996453285,0.0012325727147981,0.0,0.0,0,-0.0128907542675733,1.0225354433059692,1
380,2.477984703188417e-05,0.0153731273280249,0.0051229950040578,0.0075467803722454,1.0045022893084226e-05,0.0001539974214716,0.0012723321431419,0.0012669775622069,0.0,0.0,0,-0.0127768592081136,0.9753542807367112,0.0129622733220458,0.0045122727751731,0.0060040247626602,1.110744733523461e-06,6.275047053350136e-05,0.0013304841704666,0.0010516297770664,0.0,0.0,0,-0.0131297297775745,1.010807991027832,1
381,2.4372955099204616e-05,0.0141278889237178,0.0048485947255459,0.0067119006481435,1.749937357292058e-06,0.0001272666565152,0.0012823270970127,0.001156049573587,0.0,0.0,0,-0.0129680954333808,0.9826883342530992,0.0138214537873864,0.0047155958600342,0.0065917680040001,4.6397175879064896e-08,0.0001387427473673,0.0012445636093616,0.0011307364329695,0.0,0.0,0,-0.0128364507108926,0.9881329536437988,1
382,2.397067548683199e-05,0.0145252956491377,0.0048501632797221,0.0070772968853513,6.0234514099496055e-06,0.00011035594879,0.0012887102784588,0.0011927460372034,0.0,0.0,0,-0.0129341417923569,0.9786105751991272,0.017074316740036,0.005328653845936,0.0089282682165503,5.009262622479582e-06,0.0001616403460502,0.0012250517029315,0.0014256922295317,0.0,0.0,0,-0.0125709306448698,0.982815444469452,1
383,2.3573068776596227e-05,0.0149924581249554,0.0051097036856744,0.0072560876918335,6.0389693277645365e-06,0.0001082605405018,0.0012757882682813,0.0012365791416313,0.0,0.0,0,-0.0129505549040105,0.9800839291678536,0.0141559410840272,0.0048873936757445,0.0067156702280044,9.46276543345448e-07,0.000137288327096,0.0012543356278911,0.0011603063903748,0.0,0.0,0,-0.01284662168473,1.0014500617980957,1
384,2.3180194846605367e-05,0.0151334207298027,0.0051218857988715,0.0072976573266916,8.514746086676598e-06,0.0001390711687337,0.0013243372862537,0.0012419543280783,0.0,0.0,0,-0.0132054600657688,0.9735555648803712,0.0143879782408475,0.0051042027771472,0.0068183178082108,1.307149068452418e-05,5.111235805088654e-05,0.0012090222444385,0.0011922520352527,0.0,0.0,0,-0.0124681163579225,1.0062541961669922,1
385,2.2792112862228164e-05,0.013771404305266,0.0047592634024719,0.0064753842436605,4.090881130341333e-06,0.0001175040445862,0.0012916968876702,0.0011234647956573,0.0,0.0,0,-0.0128670582133862,0.9818886849615308,0.0111972279846668,0.0041308780200779,0.0048650330863893,1.3304599644214932e-09,3.0054154194658626e-05,0.0012716703349724,0.0008995911339297,0.0,0.0,0,-0.0128828017041087,0.995464026927948,1
386,2.2408881267184e-05,0.0119348210800025,0.0042623840272426,0.0053557528493305,1.177053869285929e-06,7.219381263389045e-05,0.0012814998885409,0.0009618137005923,0.0,0.0,0,-0.0129645209138592,0.9777450097931756,0.0109120598062872,0.0040531256236135,0.0046776770614087,1.1410611477913335e-06,1.2774724382325076e-05,0.0012942607281729,0.0008730802801437,0.0,0.0,0,-0.0129381669685244,0.9946119785308838,1
387,2.203055777474143e-05,0.0120715154334902,0.004341279518687,0.0054164276872244,2.649481781228739e-06,6.189511562600576e-05,0.0012734928427057,0.0009757707529287,0.0,0.0,0,-0.0129444833017057,0.9842501481374104,0.0113396504893898,0.0041516115888953,0.0049717971123754,1.011680865303788e-06,3.4217599022667855e-05,0.0012686707777902,0.0009123409399762,0.0,0.0,0,-0.0127571914345026,0.9953129291534424,1
388,2.165719935902685e-05,0.012561865357889,0.0044241328723728,0.0057525095633334,2.30177528869212e-06,9.12635575029223e-05,0.001273993596745,0.0010176642552121,0.0,0.0,0,-0.012885976375805,0.9821331898371378,0.0115490285679697,0.0042172749526798,0.0051218494772911,1.8535889694248908e-06,3.9287875551963225e-05,0.0012348511954769,0.0009339124080725,0.0,0.0,0,-0.0125242611393332,0.9991534948349,1
389,2.128886224644434e-05,0.0114111367406116,0.0041714230966236,0.0050091911624703,2.7945676279728104e-06,3.302496689785686e-05,0.0012766415796553,0.0009180614595404,0.0,0.0,0,-0.0128345223557617,0.981972893079122,0.0107752177864313,0.0040438957512378,0.0046297996304929,1.1640869388429564e-06,1.1508729585330002e-05,0.0012214800808578,0.0008673695847392,0.0,0.0,0,-0.0126458723098039,1.0009921789169312,1
390,2.09256019072082e-05,0.0117787098925974,0.0042380640386707,0.0052693122480478,1.7251237072931265e-06,6.510381444968516e-05,0.0012537668743688,0.0009507376493679,0.0,0.0,0,-0.0127247749931282,0.9841410716374716,0.0119092362001538,0.0042697126045823,0.0053895688615739,4.4846851210422766e-07,6.619949272135273e-05,0.0012173791183158,0.000965928134974,0.0,0.0,0,-0.0125198606401681,0.991349160671234,1
391,2.0567473046989348e-05,0.0118499172644482,0.0042608024345503,0.0053056849994593,2.2214158935046016e-06,6.189810927834414e-05,0.0012626620397592,0.0009566487343464,0.0,0.0,0,-0.0127573787338203,0.9807554019822016,0.0121548781171441,0.0044733299873769,0.0054754381999373,8.143962077156175e-06,2.359627251280472e-05,0.0011794933816418,0.0009948768420144,0.0,0.0,0,-0.0122748985886573,1.0059449672698977,1
392,2.021452959867684e-05,0.0122417059416572,0.0043634633119735,0.0055663645164006,6.009807594390774e-06,5.355379006586089e-05,0.0012593316172973,0.0009929827905984,0.0,0.0,0,-0.0126770612680249,0.9798399673567878,0.0114268846809864,0.0041856910102069,0.0050357077270746,2.414906816738949e-07,3.651139195426367e-05,0.0012465931940823,0.0009221399086527,0.0,0.0,0,-0.0124960225075483,1.0066652297973633,1
393,1.986682471425575e-05,0.012205706598858,0.0043392474245693,0.0055611355023251,1.5992895603389456e-06,7.715000699843383e-05,0.0012365359192093,0.0009900383043309,0.0,0.0,0,-0.0126697926057709,0.9858806994226244,0.0108054028823971,0.0040482631884515,0.0046677784994244,8.379276437153749e-07,1.3265014786156826e-05,0.0012036542175337,0.000871604133863,0.0,0.0,0,-0.0123292291536927,1.0024622678756714,1
394,1.952441075680272e-05,0.0124344690185454,0.0043964021218319,0.0056897478902505,4.080732133439193e-06,7.480488865338784e-05,0.0012608184867228,0.0010086150206108,0.0,0.0,0,-0.0126506596182783,0.980464200178782,0.0111815826967358,0.0041622663848102,0.004873963072896,2.18367836168909e-06,2.5532393920002505e-05,0.0012140133185312,0.0009036230039782,0.0,0.0,0,-0.012370710261166,1.0043838024139404,1
395,1.918733929260025e-05,0.0114987786445352,0.0041954973195162,0.0050951215024623,3.1189569066706704e-06,4.238633432073079e-05,0.0012335925776925,0.0009290619248834,0.0,0.0,0,-0.0124971466138958,0.9823983510335288,0.0107321878895163,0.0039966870099306,0.0046306527219712,4.479546333868712e-08,1.1103931683464909e-05,0.0012309646699577,0.0008627340430393,0.0,0.0,0,-0.0125671159476041,1.0044221878051758,1
396,1.8855661083370983e-05,0.0115582707027594,0.0041784949135035,0.0051609279794825,1.2811202457404154e-06,5.452527057059342e-05,0.0012290991273605,0.0009339422944726,0.0,0.0,0,-0.0125928243829144,0.982812331782447,0.0106115015223622,0.0039859199896454,0.0045490055344998,6.824983529440942e-07,1.1763126167352311e-05,0.0012106375070288,0.0008534925291314,0.0,0.0,0,-0.0123155480250716,1.0029548406600952,1
397,1.8529426078633243e-05,0.0115193634604414,0.0041635703916351,0.0051306570466193,1.8405561110274643e-06,5.400333045852474e-05,0.0012398696013001,0.0009294227412384,0.0,0.0,0,-0.0125823494874768,0.9857186012797884,0.0106646800413727,0.0039947838522493,0.0045592249371111,6.551684919031686e-07,9.308283551945353e-06,0.0012453070376068,0.0008554008672945,0.0,0.0,0,-0.0126103460788726,1.0024213790893557,1
398,1.820868340817874e-05,0.0111000287450022,0.0040945250592711,0.0048586428682837,2.694688873816631e-06,3.034705292116592e-05,0.0012185020475751,0.000895316809571,0.0,0.0,0,-0.0124709911437498,0.9828865395651925,0.0104897106066346,0.0039360984228551,0.0044903443194925,6.231413607338254e-08,1.1036689102184027e-05,0.0012095242273062,0.0008426443091593,0.0,0.0,0,-0.012374872341752,1.001089334487915,1
399,1.7893481374673873e-05,0.0114520647459559,0.0041283469698909,0.0051167306179801,1.3720248559778714e-06,5.843467766276768e-05,0.0012226728463752,0.0009245077639611,0.0,0.0,0,-0.0124496225681569,0.9809064202838472,0.0109068360179662,0.0039971028454601,0.0047695562243461,6.509376362373587e-07,2.2941352654015645e-05,0.001239918754436,0.000876665872056,0.0,0.0,0,-0.0124579705297946,1.0030590295791626,1
400,1.758386744638546e-05,0.0113618277634183,0.0041216683780981,0.0050422503199014,1.2805486101620368e-06,5.201142408218907e-05,0.0012282253268899,0.0009163918633324,0.0,0.0,0,-0.0124782769837313,0.986828499370151,0.0113110495731234,0.0041386405937373,0.0050016236491501,1.3172784747439437e-06,3.5378747270442545e-05,0.0012200634228065,0.0009140264592133,0.0,0.0,0,-0.0124651249498128,0.9961459636688232,1
401,1.727988825003229e-05,0.0121606989867157,0.0043334957833091,0.0055485725816753,2.4458092627731453e-06,7.385736565386954e-05,0.0012141207957433,0.0009882068520204,0.0,0.0,0,-0.012390406595336,0.9813904364903768,0.0109658446162939,0.0040840273723006,0.0047268057242035,2.010886873904383e-06,1.7177411791635677e-05,0.0012547405203804,0.0008810833096504,0.0,0.0,0,-0.0125380214303731,1.0010390281677246,1
402,1.698158956376318e-05,0.0113820313579506,0.0041617560976495,0.005035375814057,2.7898448098855824e-06,3.426914736337494e-05,0.0012281273181239,0.0009197131989316,0.0,0.0,0,-0.0124035033707817,0.9871023297309875,0.0106698870658874,0.0039685689844191,0.0046185236424207,3.728584374584898e-07,1.63478671311168e-05,0.0012073655379936,0.0008587092161178,0.0,0.0,0,-0.012397295795381,1.000911831855774,1
403,1.6689016310263065e-05,0.0117358483581079,0.0041938654354049,0.005296642685102,1.5741948903919615e-06,7.35467987801207e-05,0.0012211686440019,0.0009490508236922,0.0,0.0,0,-0.0124594588867492,0.9814608693122864,0.0114131197333335,0.0041764006018638,0.0050243223085999,5.033766115047911e-07,5.094603329780512e-05,0.0012408758047968,0.0009200723143294,0.0,0.0,0,-0.0123478155583143,1.0070725679397583,1
404,1.640221254998776e-05,0.0117775955133967,0.0042164205676979,0.0053319214429292,2.629531935996157e-06,6.425878220599973e-05,0.0012075312616717,0.0009548342075302,0.0,0.0,0,-0.0122472583833667,0.9817465609974332,0.0111073637381196,0.0040407637134194,0.0049140467308461,1.563913315294485e-06,2.1361924154916775e-05,0.0012341480469331,0.000895481032785,0.0,0.0,0,-0.0124457944184541,1.00361967086792,1
405,1.61212214745286e-05,0.0117467786702844,0.0042228547131849,0.0053042855320705,1.8504557001758965e-06,6.028809043022597e-05,0.0012047856451115,0.0009527140452216,0.0,0.0,0,-0.0123555995523929,0.9866363671090868,0.0105550875887274,0.0039331619627773,0.0045698038302361,9.002159373494578e-08,1.575714850332588e-05,0.0011859781807288,0.0008502965793013,0.0,0.0,0,-0.012124978005886,1.000185251235962,1
406,1.584608540010799e-05,0.0116104838541812,0.0041692606432156,0.0052391370344493,2.4494980720311964e-06,5.9090437692551255e-05,0.0011997064316852,0.0009408397729405,0.0,0.0,0,-0.0122118892355097,0.9791676667001512,0.011541374027729,0.0042171496897935,0.0050942027010023,2.6684283511713147e-06,4.222503048367798e-05,0.0012539932504296,0.0009311352041549,0.0,0.0,0,-0.0124919973313808,1.004558801651001,1
407,1.557684576120671e-05,0.0118145877495408,0.004244034902917,0.0053485219056407,2.5432253762700284e-06,6.617255864208953e-05,0.0011940597582401,0.0009592556937908,0.0,0.0,0,-0.0122183972141808,0.9847717417611016,0.0108412755653262,0.0040050102397799,0.004728983156383,2.2138326585263712e-06,1.5176026863628069e-05,0.001216493663378,0.0008733993745408,0.0,0.0,0,-0.012290921062231,0.9979702234268188,1
408,1.531354310432403e-05,0.0116060358575648,0.0042059452065991,0.005212790487955,3.679084416871901e-06,4.4127104249330136e-05,0.0011976210840253,0.0009418735668684,0.0,0.0,0,-0.0123074586606687,0.987847281826867,0.0112049952149391,0.0040790252387523,0.0050195502117276,6.670350103377132e-07,3.999102773377672e-05,0.0011559043778106,0.000909857568331,0.0,0.0,0,-0.0120725333690643,0.9960018396377563,1
409,1.505621708187158e-05,0.0119535549440317,0.0042777839634153,0.00544793665823,3.284842002355188e-06,6.695824756914387e-05,0.0011850191125025,0.0009725720802735,0.0,0.0,0,-0.0121852641718255,0.982637193467882,0.0109621714800596,0.0040878280997276,0.0048174927942454,2.327640913790674e-06,2.172498352592811e-05,0.0011422651587054,0.0008905321592465,0.0,0.0,0,-0.011923118494451,1.0009394884109497,1
410,1.4804906446201816e-05,0.012086464299096,0.0043334618417753,0.0055081706183652,6.029434934538989e-06,5.3204872124802525e-05,0.0012014339833209,0.0009841632886996,0.0,0.0,0,-0.0122952042147517,0.9799959659576416,0.0109119843691587,0.0040848315693438,0.0047873337753117,4.191636435280088e-06,1.1364868441887666e-05,0.0011370464926585,0.0008872165344655,0.0,0.0,0,-0.0118359355255961,0.9991890788078308,1
411,1.4559649043772074e-05,0.0115264889059795,0.0041294531482789,0.0052035022526979,1.6305386668512433e-06,7.055149661836267e-05,0.0011880557026921,0.0009332955685547,0.0,0.0,0,-0.0121534931369953,0.9829088250796,0.0105400281026959,0.0039123031310737,0.0045852800831198,7.007136559877837e-08,2.485260665707756e-05,0.001167764654383,0.0008497582748532,0.0,0.0,0,-0.0120445387437939,0.997008979320526,1
412,1.4320481809445051e-05,0.0118899079453614,0.004198840405378,0.0054457515685094,1.3737809209225638e-06,8.828744284983259e-05,0.0011911954109867,0.0009644592064432,0.0,0.0,0,-0.0122089123146401,0.9851694504419962,0.0106266988441348,0.0039392248727381,0.0046511460095644,6.058938879505149e-07,2.452665648888797e-05,0.0011521590640768,0.0008590370416641,0.0,0.0,0,-0.0120208356529474,0.997917652130127,1
413,1.4087440760926494e-05,0.0115231673957573,0.0041163792161064,0.0052153172695802,1.2829195156093142e-06,7.18057655022777e-05,0.0011852126335725,0.0009331696653842,0.0,0.0,0,-0.012198244428469,0.9852933817439608,0.0110819330438971,0.0041052224114537,0.0049313241615891,4.9062632569985e-06,1.8397779058432207e-05,0.0011184279574081,0.0009036546689458,0.0,0.0,0,-0.0117926113307476,1.000656247138977,1
414,1.386056099334112e-05,0.0128290836388866,0.004421719453401,0.0060542453494336,4.456093921116159e-06,0.0001087711535648,0.0011922949537013,0.0010475965035665,0.0,0.0,0,-0.0121855546409885,0.9792713456683688,0.01056594774127,0.0039375638589262,0.0045811450108885,7.578455196721734e-09,1.880172021628823e-05,0.0011765597155317,0.000851870921906,0.0,0.0,0,-0.0120568964630365,1.0079734325408936,1
415,1.36398766739474e-05,0.0111500790549649,0.0040870209534962,0.004943476524204,1.6541200938351924e-06,4.217874094239152e-05,0.0011726989566038,0.000903049742596,0.0,0.0,0,-0.0121402817053927,0.9856639570660062,0.0113030364736914,0.0040720636025071,0.005118706729263,4.552002224045282e-07,5.5343662097584456e-05,0.0011373903835192,0.0009190770215354,0.0,0.0,0,-0.0119373248890042,0.996099591255188,1
416,1.3425421036992098e-05,0.0120590463694598,0.0042172463921209,0.0055839629947311,5.731678859927708e-07,9.424875841230256e-05,0.0011828939119974,0.0009801209606747,0.0,0.0,0,-0.012107679206464,0.9846973220507304,0.0104568321257829,0.0039187022484838,0.0045139025896787,9.534571177027829e-08,1.1750380508601664e-05,0.0011691214749589,0.0008432604372501,0.0,0.0,0,-0.0120276845991611,1.0033159255981443,1
417,1.3217226378705304e-05,0.0111952351613177,0.0040754190542631,0.0050025935698714,1.1440061555845205e-06,4.244394727316426e-05,0.0011658333888691,0.0009078012727614,0.0,0.0,0,-0.0120421351037091,0.9793501827451918,0.0112870223820209,0.004061747342348,0.0050751403905451,9.920163392962422e-07,3.294047564850189e-05,0.0012025138130411,0.0009136887383647,0.0,0.0,0,-0.0121494503691792,1.00762939453125,1
418,1.3015324052436752e-05,0.0110005637009938,0.0040511236939993,0.0048432551427847,2.812406117177109e-06,2.3750442172361847e-05,0.0011901842921765,0.0008894378875589,0.0,0.0,0,-0.0122161912214424,0.9862806465890672,0.0115180034190416,0.004204521421343,0.0052290032617747,5.468008566822391e-06,3.8071812014095485e-05,0.0010975868208333,0.0009433524683117,0.0,0.0,0,-0.011755553074181,0.9971604347229004,1
419,1.2819744463934134e-05,0.0124794521058599,0.0043691165952218,0.0058127214304274,6.350222285493127e-06,7.787448056559596e-05,0.0011952052462018,0.0010181838297285,0.0,0.0,0,-0.0122158690873119,0.9851988554000854,0.0105788223445415,0.0039730011485517,0.0045986152254045,1.579345621394168e-06,1.0667203241609968e-05,0.001137797255069,0.0008571616490371,0.0,0.0,0,-0.0118626821786165,1.0061769485473633,1
420,1.2630517066764067e-05,0.0111462634263767,0.004059323342517,0.0049720678685439,1.9154758450983736e-06,4.696367755564602e-05,0.0011628539715376,0.0009031391172255,0.0,0.0,0,-0.012066990447541,0.9795489973492092,0.010901091620326,0.0039922730065882,0.0047988514415919,4.693134201261273e-07,3.390330675756559e-05,0.001196481869556,0.0008791124564595,0.0,0.0,0,-0.012114068493247,1.005662202835083,1
421,1.2447670357876547e-05,0.0112567161106401,0.0040787619331644,0.0050362418923113,1.1300455439548311e-06,5.8249632679184695e-05,0.0011708322369183,0.000911500389015,0.0,0.0,0,-0.0120655806321236,0.9881152311960856,0.0110162515193223,0.0040324926376342,0.0048844092525541,9.267959626413358e-07,3.684268085635267e-05,0.0011698905145749,0.0008916901424527,0.0,0.0,0,-0.0121359908953309,0.9945493340492249,1
422,1.227123187331335e-05,0.0111536928969952,0.0040658950391742,0.0049777599051594,2.027743597328898e-06,4.545086085272487e-05,0.0011581935945691,0.000904365539706,0.0,0.0,0,-0.0120424535125494,0.9805607398351034,0.0107607170939445,0.0039770733565092,0.0046940585598349,3.0745388812647434e-06,1.4543775250785984e-05,0.0012048537610098,0.0008671131799928,0.0,0.0,0,-0.0121916607022285,1.001309156417847,1
423,1.2101228184061278e-05,0.0114848608564999,0.0041405116725299,0.0051883090183966,3.272471212629253e-06,5.678835997160705e-05,0.0011630979909872,0.0009328820483966,0.0,0.0,0,-0.0120660164910886,0.9855321513281928,0.0115614607930183,0.0042195091955363,0.0052655157633125,5.471752047014888e-06,3.8267353374976665e-05,0.0010841945186257,0.0009485025075264,0.0,0.0,0,-0.0116405552253127,0.9961006045341492,1
424,1.1937684892050604e-05,0.0117141657198468,0.0041851483337167,0.0053317707756327,4.793944523524058e-06,5.871899813630282e-05,0.0011820415578161,0.0009516919380985,0.0,0.0,0,-0.0121601584057013,0.9820260339313084,0.0106529016047716,0.0039828205481171,0.0046492917463183,1.0332066722185118e-06,2.123677586496342e-05,0.0011353086447343,0.0008632112294435,0.0,0.0,0,-0.0118832699954509,1.0049992799758911,1
425,1.178062662629954e-05,0.011320782204469,0.0041308558752967,0.005061688625978,2.959925794391675e-06,4.8028158542163306e-05,0.0011579952746008,0.000919254477291,0.0,0.0,0,-0.0120261646807193,0.9886814554532368,0.0104275653138756,0.0038806763477623,0.0045507620088756,2.0645197196245133e-07,1.859074836829677e-05,0.001134185004048,0.0008431438473053,0.0,0.0,0,-0.0118241570889949,1.0004832744598389,1
426,1.1630077039205207e-05,0.0111035035095281,0.0040213034953922,0.0049754191810886,1.8868678791269151e-06,5.187144011466039e-05,0.0011533502256497,0.0008996722883441,0.0,0.0,0,-0.0119537255830234,0.9817424284087288,0.0101762861013412,0.0038278081919997,0.0043723792769014,2.3930738279887013e-08,1.1492737030494029e-05,0.0011445634299889,0.0008200187585316,0.0,0.0,0,-0.0119280228391289,1.00272536277771,1
427,1.1486058802981656e-05,0.011462637844185,0.0040953619302146,0.0052011391251451,1.7007941938768706e-06,7.216484098333037e-05,0.0011626210244786,0.000929650113297,0.0,0.0,0,-0.0119937176091803,0.9848978386984932,0.0110561605542898,0.0040397807024419,0.0049763200804591,2.332795247639297e-06,4.047653783345595e-05,0.0010956416372209,0.0009016100666485,0.0,0.0,0,-0.0116144465282559,0.99745774269104,1
428,1.1348593606245522e-05,0.0116830448516541,0.0041336392362912,0.0053488954694734,2.2562366422581213e-06,7.816417140323513e-05,0.0011718361767836,0.0009482534886855,0.0,0.0,0,-0.0120736926587091,0.9848687715000576,0.0109813008457422,0.0041073053143918,0.0048547564074397,4.504925072978949e-06,1.798811717890203e-05,0.0011005402775481,0.000896206125617,0.0,0.0,0,-0.0117311188951134,1.006976842880249,1
429,1.1217702150749798e-05,0.0114391987315482,0.0041318008572691,0.0051830359734594,4.057940663591984e-06,5.41172294106218e-05,0.0011347027288542,0.0009314837257584,0.0,0.0,0,-0.011925202794373,0.981154011355506,0.0117482161149382,0.0042369910515844,0.0052999220788478,6.454827143898001e-06,3.692853351822123e-05,0.0012142284540459,0.0009536912548355,0.0,0.0,0,-0.0121028218418359,1.0057854652404783,1
430,1.109340414826622e-05,0.0118733506856693,0.0042457535293781,0.0054542934004631,4.32113562156802e-06,7.064743264587985e-05,0.0011283306197987,0.0009700047149736,0.0,0.0,0,-0.0118610785446233,0.9848934478229948,0.0102921202778816,0.00384390540421,0.0044507631100714,2.301872541465855e-07,1.8006732716457918e-05,0.0011497481027618,0.0008294667932204,0.0,0.0,0,-0.0120474621653556,1.0010161399841309,1
431,1.0975718317616762e-05,0.0109972227364778,0.0040199049075858,0.0048739667464461,3.2111078272439245e-06,3.7578639118388914e-05,0.0011731742027526,0.0008893871822187,0.0,0.0,0,-0.0121093602437112,0.9829838143454658,0.0109609859064221,0.0040996726602315,0.0048581324517726,5.5641780818405095e-06,1.0294380444975104e-05,0.0010915412567555,0.0008957805112004,0.0,0.0,0,-0.0115234050899744,1.0042426586151123,1
432,1.0864662381854632e-05,0.0115068640766872,0.0041119671271493,0.0052409743786686,2.458832259182802e-06,7.218027763479363e-05,0.0011439896188676,0.0009352941415272,0.0,0.0,0,-0.0119417066582375,0.9832583467165628,0.0102566815912723,0.0038309982046484,0.0044290469959378,3.727491844074393e-07,1.8174123397329826e-05,0.0011520856060087,0.0008260045433416,0.0,0.0,0,-0.0119379982352256,0.9978369474411012,1
433,1.0760253065595267e-05,0.010850828140974,0.0039759590807888,0.0047894162125885,1.181506240597072e-06,4.753554316670893e-05,0.0011601985509817,0.0008765375435662,0.0,0.0,0,-0.0119410630108581,0.9875827762815688,0.0104677528142929,0.0038912671152502,0.0045716916210949,1.088469616661314e-07,2.670199864951428e-05,0.0011316876625642,0.0008462959085591,0.0,0.0,0,-0.0118586169555783,1.0015161037445068,1
