Epoch,Disc LR,D per G,Disc Loss,Real Guess,Real Quant,Fake Guess,Fake Quant
74,4e-05,1,0.4142446517944336,0.8328509330749512,0.7567488551139832,0.2065335512161255,0.3755088448524475
75,4e-05,1,0.4053707768519719,0.8147673110167185,0.7530035376548767,0.1812684883673986,0.3212544620037079
76,4e-05,1,0.4235978201031685,0.8039421960711479,0.7518348693847656,0.18420817703008652,0.4243445098400116
77,4e-05,1,0.4321254640817642,0.8099685609340668,0.7645094394683838,0.1980140060186386,0.3272428512573242
78,4e-05,1,0.36639833450317383,0.8300226926803589,0.7509980201721191,0.16480481624603271,0.25655943155288696
79,4e-05,1,0.4047355353832245,0.8270742297172546,0.7533719539642334,0.192983016371727,0.26542195677757263
80,4e-05,1,0.4052382707595825,0.8069261014461517,0.7638263702392578,0.17311425060033797,0.2720392942428589
81,4e-05,1,0.3857236256202062,0.8207952280839285,0.7518226504325867,0.17118814090887705,0.2829436957836151
82,4e-05,1,0.37354564666748047,0.8352632522583008,0.7582371234893799,0.17596092820167542,0.2621115446090698
83,4e-05,1,0.44250422716140747,0.8057450532913208,0.7583721280097961,0.20106087923049926,0.30286896228790283
84,4e-05,1,0.4206847697496414,0.8308801651000977,0.7528427243232727,0.2096983790397644,0.3359416723251343
85,4e-05,1,0.39486194934163776,0.8139742357390267,0.7613279223442078,0.1716975952897753,0.2833043932914734
86,4e-05,1,0.35409513115882874,0.8366180062294006,0.7569104433059692,0.16113662719726562,0.25846269726753235
87,4e-05,1,0.5213642716407776,0.8311799764633179,0.7596064805984497,0.28570225834846497,0.46551886200904846
88,4e-05,1,0.5258119106292725,0.8276416063308716,0.7627521753311157,0.2754273787140846,0.24290111660957336
89,4e-05,1,0.45112307582582745,0.7975872797625405,0.7609201073646545,0.19918918503182276,0.2963491976261139
90,4e-05,1,0.4034632411268022,0.8126760787434049,0.7602055668830872,0.1777319328652488,0.3392903208732605
91,4e-05,1,0.3796276847521464,0.8309415976206461,0.7571905255317688,0.17665175596872965,0.2764686048030853
92,4e-05,1,0.37688565254211426,0.8439674973487854,0.7829752564430237,0.18717899918556213,0.2850329279899597
93,4e-05,1,0.3960345387458801,0.8232005834579468,0.7599784135818481,0.18242953221003214,0.317032128572464
94,4e-05,1,0.4040898233652115,0.8104654252529144,0.752768337726593,0.17605388909578323,0.22996193170547485
95,4e-05,1,0.43165543178717297,0.7896463175614675,0.7642686367034912,0.1751414810617765,0.35704633593559265
96,4e-05,1,0.39643633365631104,0.8381729125976562,0.7587665915489197,0.19740533828735352,0.3352210223674774
97,4e-05,1,0.41403426726659137,0.8309711416562399,0.7668864130973816,0.203860213359197,0.2627791166305542
98,4e-05,1,0.42586252093315125,0.8359159827232361,0.7550554275512695,0.2185743749141693,0.3742293417453766
99,4e-05,1,0.392169326543808,0.8136193202092097,0.772232711315155,0.16935500158713415,0.31904885172843933
100,4e-05,1,0.3829532166322072,0.8329286972681681,0.7573705315589905,0.18112381299336752,0.3602127134799957
101,4e-05,1,0.3700072595051357,0.8188622082982745,0.7741497159004211,0.1562358843428748,0.2290409505367279
102,4e-05,1,0.3393855094909668,0.8357558250427246,0.7570565938949585,0.14782783389091492,0.25161245465278625
103,4e-05,1,0.40932710468769073,0.8313800692558289,0.7540901899337769,0.2010132148861885,0.30855903029441833
104,4e-05,1,0.37214261293411255,0.838470458984375,0.7672394514083862,0.1779603809118271,0.27940359711647034
105,4e-05,1,0.37104377150535583,0.8349963426589966,0.7721738815307617,0.17363259196281433,0.2682202160358429
106,4e-05,1,0.406341811021169,0.8220801949501038,0.755268931388855,0.18922174473603567,0.4539840817451477
107,4e-05,1,0.37614986300468445,0.8315563797950745,0.7654116153717041,0.17441294342279434,0.27323612570762634
108,4e-05,1,0.41333889961242676,0.8379586338996887,0.7722123861312866,0.21065542101860046,0.368686705827713
109,4e-05,1,0.4264007657766342,0.8126308917999268,0.7576322555541992,0.1963340789079666,0.32938113808631897
110,4e-05,1,0.3690517246723175,0.8454751968383789,0.788745105266571,0.18224725127220154,0.32142174243927
111,4e-05,1,0.461744487285614,0.8417349457740784,0.7598233819007874,0.2513280510902405,0.3998900055885315
112,4e-05,1,0.4187646508216858,0.839374303817749,0.7723568081855774,0.2162507325410843,0.33323952555656433
113,4e-05,1,0.42897884662334734,0.7999834785094628,0.763228714466095,0.18345432098095232,0.241384357213974
114,4e-05,1,0.36154836416244507,0.8442172408103943,0.7738437652587891,0.1748606264591217,0.2805730104446411
115,4e-05,1,0.40668702125549316,0.838725209236145,0.7670342922210693,0.20611359179019928,0.3148551285266876
116,4e-05,1,0.40295538306236267,0.8091352542241415,0.758804976940155,0.17240284283955892,0.2912277579307556
117,4e-05,1,0.36727243661880493,0.8356214761734009,0.7542481422424316,0.17113074660301208,0.2813909649848938
118,4e-05,1,0.3915043771266937,0.816564816236496,0.7706801891326904,0.171639783680439,0.3128540813922882
119,4e-05,1,0.39235385656356814,0.8211992383003235,0.7674206495285034,0.17718341946601868,0.30851662158966064
120,4e-05,1,0.40029048919677734,0.8193256109952927,0.7529919743537903,0.1814989373087883,0.24686074256896973
121,4e-05,1,0.38920076191425323,0.8162906765937805,0.753097653388977,0.16946304341157278,0.3444569408893585
122,4e-05,1,0.34018200635910034,0.8450183868408203,0.7666234970092773,0.15783989429473877,0.2570470869541168
123,4e-05,1,0.4203328887621562,0.8340171774228414,0.7737674713134766,0.2120578189690908,0.32991355657577515
124,4e-05,1,0.4026814230850765,0.807975879737309,0.7524562478065491,0.17159701883792877,0.2925817668437958
125,4e-05,1,0.3718959242105484,0.8322480022907257,0.7712088227272034,0.17142923921346664,0.31811004877090454
126,4e-05,1,0.33780723810195923,0.8463621139526367,0.7804292440414429,0.15717779099941254,0.25023722648620605
127,4e-05,1,0.3932744041085243,0.8243553340435028,0.766618013381958,0.18081962317228317,0.24988438189029694
128,4e-05,1,0.3681837394833565,0.8282888233661652,0.7838836312294006,0.1642778255045414,0.24715805053710938
129,4e-05,1,0.3582363575696945,0.8213658332824707,0.7519015073776245,0.1490115225315094,0.2193538397550583
130,4e-05,1,0.3894715905189514,0.8165725588798523,0.7581071257591248,0.16995221972465516,0.3328254222869873
131,4e-05,1,0.3341912627220154,0.8383714556694031,0.7570493817329407,0.14606252312660217,0.23524153232574463
132,4e-05,1,0.34778350591659546,0.8304367065429688,0.7525384426116943,0.1495417356491089,0.25246182084083557
133,4e-05,1,0.39409831166267395,0.8500277996063232,0.787001371383667,0.20674625039100647,0.3275861442089081
134,4e-05,1,0.3398478627204895,0.847747802734375,0.7800014019012451,0.16027075052261353,0.2902432978153229
135,4e-05,1,0.4150204062461853,0.8290274292230606,0.7500960230827332,0.2027318924665451,0.24032554030418396
136,4e-05,1,0.4138431300719579,0.8090621381998062,0.7567794322967529,0.18034435311953226,0.23072068393230438
137,4e-05,1,0.36839967370033266,0.8159747123718262,0.7581537365913391,0.15172264873981475,0.23050706088542938
138,4e-05,1,0.33543118834495544,0.8374351263046265,0.755605161190033,0.14616703987121582,0.2419787049293518
139,4e-05,1,0.38873088359832764,0.838781476020813,0.760167121887207,0.19178390502929688,0.30719617009162903
140,4e-05,1,0.3805536776781082,0.8247331976890564,0.778745174407959,0.17049865424633026,0.27736663818359375
141,4e-05,1,0.3784351944923401,0.8364168405532837,0.7577738761901855,0.1811111867427826,0.296149879693985
142,4e-05,1,0.40243906776110333,0.8280960321426392,0.7794852256774902,0.19176721076170603,0.35125812888145447
143,4e-05,1,0.4223463535308838,0.8353853225708008,0.7571472525596619,0.2153237760066986,0.4008196294307709
144,4e-05,1,0.4449074864387512,0.8412531614303589,0.7711798548698425,0.23817993700504303,0.38071906566619873
145,4e-05,1,0.4477408528327942,0.8382781744003296,0.766046404838562,0.23763935267925262,0.4418148994445801
146,4e-05,1,0.42512841522693634,0.8273957669734955,0.7714983820915222,0.2098507136106491,0.36132484674453735
147,4e-05,1,0.3694944977760315,0.8319538235664368,0.7542857527732849,0.1693245768547058,0.2818564474582672
148,4e-05,1,0.3921724557876587,0.8395949006080627,0.7718961834907532,0.19534097611904144,0.3158760964870453
149,4e-05,1,0.4237317740917206,0.8343448638916016,0.7517561316490173,0.2154330313205719,0.3724120855331421
150,4e-05,1,0.398896723985672,0.8289246261119843,0.7606414556503296,0.19032186269760132,0.29627665877342224
151,4e-05,1,0.37453356981277464,0.8252475619316101,0.7551329731941223,0.1664859890937805,0.35370132327079773
152,4e-05,1,0.3983812928199768,0.8417705297470093,0.758151113986969,0.20238834619522095,0.34843766689300537
153,4e-05,1,0.3382139801979065,0.8394675254821777,0.7542204260826111,0.15060119330883026,0.2404039204120636
154,4e-05,1,0.3410201072692871,0.8357174396514893,0.7657662630081177,0.149180606007576,0.237614706158638
155,4e-05,1,0.40390904744466144,0.8230129679044088,0.7666540145874023,0.1875759760538737,0.48384058475494385
156,4e-05,1,0.3692507743835449,0.8414110541343689,0.7652509808540344,0.17846094071865082,0.283409982919693
157,4e-05,1,0.4287114510169396,0.7923942299989554,0.756401777267456,0.17590084098852599,0.2358907014131546
158,4e-05,1,0.42658014098803204,0.8361604809761047,0.7559624910354614,0.21600858370463052,0.2788410484790802
159,4e-05,1,0.4259042739868164,0.8361738920211792,0.7577272057533264,0.2188480645418167,0.388266921043396
160,4e-05,1,0.45712652802467346,0.8358135223388672,0.756369411945343,0.2425340861082077,0.39218586683273315
161,4e-05,1,0.462695449590683,0.8466112613677979,0.7785245180130005,0.25634780526161194,0.46478426456451416
162,4e-05,1,0.4613443102155413,0.8155703629766192,0.755279004573822,0.22240137415272848,0.34490489959716797
163,4e-05,1,0.35926684737205505,0.8362280130386353,0.7686489820480347,0.16507455706596375,0.28615301847457886
164,4e-05,1,0.43595147132873535,0.8146739602088928,0.7622892260551453,0.20436447858810425,0.3448296785354614
165,4e-05,1,0.33396804332733154,0.8450317978858948,0.7735923528671265,0.1526038646697998,0.2567662298679352
166,4e-05,1,0.374650776386261,0.832348108291626,0.7623775005340576,0.1739881932735443,0.2699875831604004
167,4e-05,1,0.330610990524292,0.8472826480865479,0.7803246974945068,0.15201309323310852,0.26064035296440125
168,4e-05,1,0.38769973980055916,0.8201308184199863,0.7504242658615112,0.17205122278796303,0.241526797413826
169,4e-05,1,0.42946450412273407,0.8129023909568787,0.7551448345184326,0.19887879118323326,0.30181509256362915
170,4e-05,1,0.45246946811676025,0.8398650884628296,0.7625643014907837,0.2426694929599762,0.3742262125015259
171,4e-05,1,0.3646793067455292,0.8360280990600586,0.7518727779388428,0.16938284039497375,0.2814094126224518
172,4e-05,1,0.39290329068899155,0.8143160939216614,0.7513308525085449,0.17033449187874794,0.2583087086677551
173,4e-05,1,0.37444551785786945,0.8269526958465576,0.7791078090667725,0.16797494888305664,0.33341333270072937
174,4e-05,1,0.3409954905509949,0.8406587243080139,0.7602402567863464,0.15416081249713898,0.24289076030254364
175,4e-05,1,0.45273077487945557,0.8344757556915283,0.7673482894897461,0.2371191829442978,0.45780473947525024
176,4e-05,1,0.33605366945266724,0.8460971117019653,0.7813920974731445,0.15543413162231445,0.246871680021286
177,4e-05,1,0.38280223309993744,0.8359958827495575,0.7510642409324646,0.18422497808933258,0.2973918318748474
178,4e-05,1,0.3838720917701721,0.8417242169380188,0.7593019008636475,0.19068676233291626,0.30754032731056213
179,4e-05,1,0.43313152875219074,0.799626316343035,0.7511971592903137,0.1876326905829566,0.4124581515789032
180,4e-05,1,0.40310936570167544,0.8120278040568034,0.7871331572532654,0.17565408150355022,0.3892390727996826
181,4e-05,1,0.40939877430597943,0.8422991236050924,0.7832540273666382,0.21097281078497568,0.2967566251754761
182,4e-05,1,0.34051328897476196,0.840711772441864,0.7890417575836182,0.15359073877334595,0.20500726997852325
183,4e-05,1,0.39581621828533353,0.8151710870720091,0.7907623648643494,0.17261860768000284,0.2203240841627121
184,4e-05,1,0.41497665643692017,0.8457316756248474,0.7814391851425171,0.21653718749682108,0.2756636440753937
185,4e-05,1,0.3598778769373894,0.8226385563611984,0.7839948534965515,0.15150545164942741,0.2039211392402649
186,4e-05,1,0.3590007722377777,0.8318420393126351,0.7907772660255432,0.16028588158743723,0.29574668407440186
187,4e-05,1,0.38256168365478516,0.816559910774231,0.7833650708198547,0.16399063169956207,0.24624581634998322
188,4e-05,1,0.3845151960849762,0.8223954886198044,0.7857229113578796,0.16996552422642708,0.20936979353427887
189,4e-05,1,0.38965072110295296,0.8088273108005524,0.7860974669456482,0.16104557737708092,0.27863454818725586
190,4e-05,1,0.32467344403266907,0.8514697551727295,0.7831095457077026,0.15111711621284485,0.23662148416042328
191,4e-05,1,0.3422143856684367,0.8373069167137146,0.8005121350288391,0.15160978337128958,0.2309667319059372
192,4e-05,1,0.3587159514427185,0.8423884212970734,0.7857478260993958,0.16975373774766922,0.3773212730884552
193,4e-05,1,0.33218178153038025,0.8474285304546356,0.7814007997512817,0.15348343551158905,0.2360835075378418
194,4e-05,1,0.35128978436643427,0.8387702215801586,0.8002064824104309,0.16055614975365726,0.3391428589820862
195,4e-05,1,0.3773043602705002,0.8499829173088074,0.8029655814170837,0.19163333624601364,0.285333514213562
196,4e-05,1,0.3471657080309732,0.824393263884953,0.805034339427948,0.14236744812556676,0.23709453642368317
197,4e-05,1,0.31234192848205566,0.8565180897712708,0.8097764849662781,0.14569081366062164,0.22384612262248993
198,4e-05,1,0.3888150453567505,0.8522679805755615,0.7998794317245483,0.20464028418064117,0.2933623492717743
199,4e-05,1,0.6473772376775742,0.8504363894462585,0.7857904434204102,0.37611640617251396,0.37205591797828674
200,4e-05,1,0.32975712418556213,0.8521954417228699,0.7909063696861267,0.15618138015270233,0.24650974571704865
201,4e-05,1,0.39214634522795677,0.7962501272559166,0.7833743095397949,0.14838674664497375,0.20543724298477173
202,4e-05,1,0.3295798599720001,0.844558835029602,0.7807345986366272,0.14829210937023163,0.25265562534332275
203,4e-05,1,0.3842844069004059,0.8512059152126312,0.7845359444618225,0.20002862811088562,0.3298395276069641
204,4e-05,1,0.3549357056617737,0.8525506258010864,0.7982282638549805,0.17750512063503265,0.2832549512386322
205,4e-05,1,0.35946638882160187,0.8387177586555481,0.7947681546211243,0.16757744550704956,0.2906610071659088
206,4e-05,1,0.32992181181907654,0.8468071222305298,0.7938606142997742,0.1509345918893814,0.2359960377216339
207,4e-05,1,0.30702197551727295,0.8532296419143677,0.8004801869392395,0.1378236562013626,0.2181898057460785
208,4e-05,1,0.3880806863307953,0.8523545265197754,0.794611930847168,0.20413678884506226,0.33420315384864807
209,4e-05,1,0.3116101324558258,0.8569763898849487,0.810502290725708,0.1455225944519043,0.21620485186576843
210,4e-05,1,0.3420276939868927,0.8445526361465454,0.7810285091400146,0.1589292585849762,0.26173707842826843
211,4e-05,1,0.354214608669281,0.8516794443130493,0.7850744724273682,0.17606988549232483,0.27362677454948425
212,4e-05,1,0.3871176391839981,0.8461349904537201,0.7854014039039612,0.19557316601276398,0.21443475782871246
213,4e-05,1,0.3981698155403137,0.8444494009017944,0.7817127704620361,0.20475047826766968,0.36216995120048523
214,4e-05,1,0.40510656578200205,0.8217446293149676,0.8083013892173767,0.1843369539294924,0.3303823471069336
215,4e-05,1,0.3837578147649765,0.8352696299552917,0.7927317023277283,0.18396931886672974,0.2784338891506195
216,4e-05,1,0.33977897465229034,0.8482899963855743,0.781693696975708,0.16070448607206345,0.22885924577713013
217,4e-05,1,0.3520433306694031,0.8386359065771103,0.7878146767616272,0.16117142513394356,0.2396201193332672
218,4e-05,1,0.32963905334472654,0.8385968267917633,0.7902535796165466,0.1422024816274643,0.19283990561962128
219,4e-05,1,0.31516414880752563,0.8603965044021606,0.8080058693885803,0.1519385576248169,0.2452174872159958
220,4e-05,1,0.32066968083381653,0.848138302564621,0.8081565499305725,0.144291952252388,0.1951511800289154
221,4e-05,1,0.30705463886260986,0.8584725856781006,0.7911698222160339,0.14311721920967102,0.22723135352134705
222,4e-05,1,0.3149870038032532,0.8443383872509003,0.7864090204238892,0.13556315749883652,0.21919500827789307
223,4e-05,1,0.4352239668369293,0.8548721075057983,0.79364413022995,0.24302160739898682,0.4053526222705841
224,4e-05,1,0.3166041374206543,0.8606775999069214,0.8019241094589233,0.15343548357486725,0.24337124824523926
225,4e-05,1,0.5210238893826803,0.8402061661084493,0.801400363445282,0.2824355165163676,0.35552722215652466
226,4e-05,1,0.40524664521217346,0.8508915603160858,0.7961365580558777,0.21549397706985474,0.44939541816711426
227,4e-05,1,0.4028306007385254,0.8512986302375793,0.7925195693969727,0.2148168534040451,0.3684355318546295
228,4e-05,1,0.41173291206359863,0.8571213483810425,0.8061773777008057,0.22706250846385956,0.38022902607917786
229,4e-05,1,0.4759353697299957,0.8568885028362274,0.7974386215209961,0.27390147745609283,0.3821020722389221
230,4e-05,1,0.35393335297703743,0.8265761584043503,0.7979118824005127,0.14983076229691505,0.2689802348613739
231,4e-05,1,0.3269263505935669,0.8548040390014648,0.801245927810669,0.15637168288230896,0.2873986065387726
232,4e-05,1,0.30940818786621094,0.860623836517334,0.8085285425186157,0.1472683846950531,0.25763145089149475
233,4e-05,1,0.4396648555994034,0.8456943929195404,0.7868644595146179,0.23692897707223892,0.3332420587539673
234,4e-05,1,0.43025757869084674,0.8256754279136658,0.7990695238113403,0.21193484961986542,0.31578052043914795
235,4e-05,1,0.3718902224844152,0.8241432417522777,0.8008077144622803,0.1623172556812113,0.3414018154144287
236,4e-05,1,0.3485293984413147,0.8552432060241699,0.802282989025116,0.17482054978609085,0.2920917570590973
237,4e-05,1,0.41835883259773254,0.8527170419692993,0.7971758842468262,0.22820112109184265,0.3483394980430603
238,4e-05,1,0.359729528427124,0.8575173020362854,0.7993319034576416,0.18617960810661316,0.3230668306350708
239,4e-05,1,0.363300621509552,0.8571930527687073,0.7964839339256287,0.18877391517162323,0.301666259765625
240,4e-05,1,0.5253871083259583,0.8487380743026733,0.8004471063613892,0.3032875061035156,0.46246156096458435
241,4e-05,1,0.43200650811195374,0.8373475223779678,0.8116176724433899,0.22254428267478943,0.330396831035614
242,4e-05,1,0.3876982099480099,0.8152305351363288,0.8090304136276245,0.1660279697842068,0.2650114595890045
243,4e-05,1,0.359295979142189,0.8452981412410736,0.7982372641563416,0.17374025657773018,0.31551072001457214
244,4e-05,1,0.3891325129403008,0.8194107082155015,0.7827455401420593,0.1717901345756319,0.28032100200653076
245,4e-05,1,0.37603771686553955,0.8292891323566437,0.789313793182373,0.17103341668844224,0.20413973927497864
246,4e-05,1,0.34985024854540825,0.8355678468942642,0.8011404871940613,0.15579416789114475,0.20085887610912323
247,4e-05,1,0.30911535024642944,0.8552008867263794,0.7920736074447632,0.1416097730398178,0.2370506376028061
248,4e-05,1,0.36744046211242676,0.8387457430362701,0.791808545589447,0.17418668419122696,0.32385608553886414
249,4e-05,1,0.3379627913236618,0.8468326330184937,0.7965947985649109,0.15774904936552048,0.25823917984962463
250,4e-05,1,0.3179318606853485,0.8533027172088623,0.8078169822692871,0.14725178480148315,0.26678651571273804
251,4e-05,1,0.3193088471889496,0.8531568050384521,0.7962636947631836,0.14827951788902283,0.26309749484062195
252,4e-05,1,0.31013223528862,0.8565871715545654,0.8004018068313599,0.1438700258731842,0.24431855976581573
253,4e-05,1,0.32864201068878174,0.8469803333282471,0.790905237197876,0.1500384509563446,0.23810707032680511
254,4e-05,1,0.32053232192993164,0.8456230163574219,0.7842269539833069,0.14174218475818634,0.22808556258678436
255,4e-05,1,0.3694325089454651,0.8472247123718262,0.7909054160118103,0.18424659967422485,0.32773494720458984
256,4e-05,1,0.3359970301389694,0.8434021174907684,0.7915387749671936,0.15265125036239624,0.25550782680511475
257,4e-05,1,0.3092810809612274,0.843889057636261,0.7932446002960205,0.13024772703647614,0.21453973650932312
258,4e-05,1,0.3544219930966695,0.8320541977882385,0.7886167764663696,0.1565439502398173,0.2597073018550873
